policy_name,period,rff,picxfe,pitarg,xgap,inflation_gap,lagged_rff,rate_change
ppo_svar_revealed_direct,2041Q4,9.032491769193683,1.6061357112829213,2.0,-5.941566387247345,-0.3938642887170787,9.104423417980858,-0.0719316487871744
ppo_svar_revealed_direct,2042Q1,8.96050427641254,1.557955414079515,2.0,-6.5630922404956955,-0.4420445859204849,9.032491769193683,-0.07198749278114391
ppo_svar_revealed_direct,2042Q2,8.889433920759299,1.510351204309835,2.0,-7.128285075975817,-0.48964879569016495,8.96050427641254,-0.07107035565324082
ppo_svar_revealed_direct,2042Q3,8.820159260840274,1.4629594801106998,2.0,-7.640238142232068,-0.5370405198893002,8.889433920759299,-0.06927465991902437
ppo_svar_revealed_direct,2042Q4,8.753395507663809,1.415621611656463,2.0,-8.1029511927852,-0.584378388343537,8.820159260840274,-0.0667637531764651
ppo_svar_revealed_direct,2043Q1,8.689690930674773,1.368269022185662,2.0,-8.520847303324313,-0.6317309778143381,8.753395507663809,-0.06370457698903564
ppo_svar_revealed_direct,2043Q2,8.629431858609792,1.3208925939753517,2.0,-8.8984724301728,-0.6791074060246483,8.689690930674773,-0.06025907206498182
ppo_svar_revealed_direct,2043Q3,8.572860100624546,1.2735234942168825,2.0,-9.240248398926454,-0.7264765057831175,8.629431858609792,-0.05657175798524605
ppo_svar_revealed_direct,2043Q4,8.520098542857973,1.2262171474963672,2.0,-9.550280589380655,-0.7737828525036328,8.572860100624546,-0.052761557766572764
ppo_svar_revealed_direct,2044Q1,8.471173139864666,1.179043251682077,2.0,-9.832294865860991,-0.820956748317923,8.520098542857973,-0.04892540299330683
ppo_svar_revealed_direct,2044Q2,8.426034500944086,1.1320767716904327,2.0,-10.089627771556101,-0.8679232283095673,8.471173139864666,-0.04513863892058012
ppo_svar_revealed_direct,2044Q3,8.384572945072414,1.0853921598563026,2.0,-10.325238970405064,-0.9146078401436974,8.426034500944086,-0.04146155587167222
ppo_svar_revealed_direct,2044Q4,8.346636673136295,1.0390596932182363,2.0,-10.541730528920551,-0.9609403067817637,8.384572945072414,-0.03793627193611826
ppo_svar_revealed_direct,2045Q1,8.312043198351676,0.9931437585429586,2.0,-10.741380223246075,-1.0068562414570414,8.346636673136295,-0.034593474784619715
ppo_svar_revealed_direct,2045Q2,8.280586527353805,0.9477019421946415,2.0,-10.926190557291566,-1.0522980578053585,8.312043198351676,-0.03145667099787097
ppo_svar_revealed_direct,2045Q3,8.252047645834374,0.9027845555030243,2.0,-11.097920932376264,-1.0972154444969757,8.280586527353805,-0.02853888151943096
ppo_svar_revealed_direct,2045Q4,8.226200011115374,0.8584347868490931,2.0,-11.25811575716904,-1.1415652131509069,8.252047645834374,-0.025847634718999757
td3_svar_revealed_direct,2040Q1,2.0271139614472418,1.98026282937,2.0,0.030019937631536923,-0.019737170630000023,3.0000938526302,-0.9729798911829581
td3_svar_revealed_direct,2040Q2,1.6783534761015275,1.9902078626414432,2.0,0.24381717473656558,-0.009792137358556774,2.0271139614472418,-0.34876048534571424
td3_svar_revealed_direct,2040Q3,1.6415134242453886,2.006190478774146,2.0,0.4788665226674732,0.006190478774145802,1.6783534761015275,-0.03684005185613892
td3_svar_revealed_direct,2040Q4,1.7521467389949783,2.0185529768902324,2.0,0.7864042182618165,0.018552976890232387,1.6415134242453886,0.1106333147495897
td3_svar_revealed_direct,2041Q1,1.921936801107988,2.0316313750178945,2.0,1.0090132684117652,0.03163137501789448,1.7521467389949783,0.16979006211300973
td3_svar_revealed_direct,2041Q2,2.1081348093697327,2.041966143248618,2.0,1.1850884999986657,0.041966143248617804,1.921936801107988,0.1861980082617447
td3_svar_revealed_direct,2041Q3,2.264981810312383,2.0500834022034975,2.0,1.3040309034714677,0.050083402203497496,2.1081348093697327,0.15684700094265036
td3_svar_revealed_direct,2041Q4,2.3713393243560077,2.0562831806522492,2.0,1.3914510497713821,0.05628318065224924,2.264981810312383,0.10635751404362459
td3_svar_revealed_direct,2042Q1,2.4474358355956016,2.0617546502452617,2.0,1.4577877455139867,0.06175465024526172,2.3713393243560077,0.07609651123959393
td3_svar_revealed_direct,2042Q2,2.50455702844401,2.0669688906765193,2.0,1.510920121128459,0.06696889067651934,2.4474358355956016,0.05712119284840833
td3_svar_revealed_direct,2042Q3,2.5493595172457404,2.0721759956953143,2.0,1.5552991995981693,0.0721759956953143,2.50455702844401,0.04480248880173043
td3_svar_revealed_direct,2042Q4,2.5853845638364943,2.077552659603004,2.0,1.5917743595914626,0.07755265960300406,2.5493595172457404,0.036025046590753895
td3_svar_revealed_direct,2043Q1,2.614752205217409,2.083131149487403,2.0,1.6215704488729947,0.08313114948740319,2.5853845638364943,0.029367641380914744
td3_svar_revealed_direct,2043Q2,2.6412983640590517,2.0889064670888455,2.0,1.645580031999017,0.08890646708884553,2.614752205217409,0.026546158841642686
