algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
td3,43,,,,,-675.0781146170162,631.0496141664562,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,12000.0
td3,43,,,,,-621.6489917170239,574.3734432144341,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,16000.0
td3,43,,,,,-572.8256507880185,539.0104870347283,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,20000.0
td3,43,,,,,-521.444393496209,480.3424539865767,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,24000.0
td3,43,,,,,-749.8727580249439,687.7721787505611,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,28000.0
ppo,43,0.0,-876.1259241066988,0.0,0.920858799531743,-905.5586794168894,861.1657224617129,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,20.0,-895.4048176266798,0.0,1.0107015044286527,-994.5139522478329,957.625739474904,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,40.0,-878.5102021686505,0.0,1.044638280472327,-877.7215949221169,835.0094148243257,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,60.0,-896.7743267300162,0.0,1.027945382373673,-827.8560801202108,783.2997813288688,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,80.0,-870.8569428410843,0.0,1.0448639711150918,-738.5687856501017,700.8227402118195,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,100.0,-890.017030931593,0.0,1.0856832603587918,-834.6687643857523,790.0953053217063,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,120.0,-868.9001157976538,0.0,1.0899301350685846,-821.8828337958939,772.4084087622881,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,140.0,-865.8701788754923,0.0,0.9899326910654054,-807.8263799715438,771.3325908964854,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,160.0,-905.3418535006803,0.0,0.98124353908986,-858.9086656360784,827.8982668133572,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,180.0,-957.3437508952628,0.0,1.1308776760779438,-969.936159360151,934.4272907580012,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,200.0,-862.6525494715244,0.0,1.0619187696257768,-960.4869066513576,925.1703855779211,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,220.0,-885.2461158473088,0.0,1.0889279254885196,-851.2679060955757,822.5579608924945,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,240.0,-886.9246326335133,0.0,1.160061696768821,-821.1372335091219,791.6293102347872,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,260.0,-904.4954249716848,0.0,1.1441259604262086,-797.3046645259177,768.5388414285708,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,280.0,-871.2903539452215,0.0,1.2068625401543613,-797.6058713654347,764.2887601282004,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,300.0,-836.849762648178,0.0,1.1780086864249597,-817.7438050804436,788.9456535045192,0.0,nonlinear_hyper,nonlinear,hyper,
ppo,43,319.0,-938.7555497257266,0.0,1.0454863624349855,-884.6541014914607,841.1978894407439,0.0,nonlinear_hyper,nonlinear,hyper,
sac,43,,,,,-879.2516930834299,843.4795864223148,0.0,nonlinear_hyper,nonlinear,hyper,4000.0
sac,43,,,,,-895.0699803842481,858.1748581861198,0.0,nonlinear_hyper,nonlinear,hyper,8000.0
sac,43,,,,,-901.2616870579232,862.8210450763208,0.0,nonlinear_hyper,nonlinear,hyper,12000.0
sac,43,,,,,-847.4131572147913,809.1103550176085,0.0,nonlinear_hyper,nonlinear,hyper,16000.0
sac,43,,,,,-817.0420844930045,784.2942291928648,0.0,nonlinear_hyper,nonlinear,hyper,20000.0
sac,43,,,,,-804.7888024006443,771.812865602003,0.0,nonlinear_hyper,nonlinear,hyper,24000.0
sac,43,,,,,-817.2961481139197,793.6558846675497,0.0,nonlinear_hyper,nonlinear,hyper,28000.0
td3,43,,,,,-909.7958721362301,865.6118974430466,0.0,nonlinear_hyper,nonlinear,hyper,4000.0
td3,43,,,,,-820.8957080181596,769.6002632577947,0.0,nonlinear_hyper,nonlinear,hyper,8000.0
td3,43,,,,,-932.6924652602896,865.8858964979627,0.0,nonlinear_hyper,nonlinear,hyper,12000.0
td3,43,,,,,-883.2907559361674,811.2979760872405,0.0,nonlinear_hyper,nonlinear,hyper,16000.0
td3,43,,,,,-813.4230097724707,750.1527564607655,0.0,nonlinear_hyper,nonlinear,hyper,20000.0
td3,43,,,,,-913.3585302602911,797.409379362109,0.0,nonlinear_hyper,nonlinear,hyper,24000.0
