evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
svar,artificial,historical_counterfactual,beta,beta_097,0.97,td3_ann_direct,156.47340373436973,4.904451115287598,4.332770744781563,1.0601930989405415,0.41583822121205,1.6588137923897086,0.7709662879602028,-180.3532611913309,-160.09385087009684,0.22417922729215825,0.47347568817433305,1.0687477265593939,1.033802556854738,0.5943890171711345,0.7709662879602028,0.41637297824667324,0.6452696941951274,ann_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_097,0.97,sac_ann_direct,215.24827553548434,7.766662947069814,7.2403925212160996,1.0049731185991877,0.23783867551283683,0.3459258327236423,0.49677280975700244,-285.6601478077783,-257.7908548101367,0.23418223350353787,0.48392378894154175,1.0117143847131518,1.0058401387462879,0.24678322451386694,0.49677280975700244,0.23341998462236607,0.4831355758194237,ann_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,stochastic_long_run,beta,beta_097,0.97,empirical_taylor_rule,,,,,,,,,,0.577544510934353,0.7599634931589497,1.6526081273228848,1.285538069184606,3.8977120588497196,,0.09065089188017489,0.30108286547091134,empirical_rule,svar,svar,fixed_rule,,1.0,0.5,0.1,52.35233297002984,17.062145960145358,-190.83626797073498,2.9824503685377,0.00798611111111111,0.0,1.9742624088123948
svar,artificial,stochastic_long_run,beta,beta_097,0.97,riccati_reference,,,,,,,,,,0.398619794029133,0.6313634405230738,1.7878603621742244,1.3371089567324812,5.876737792770272,,0.5262154334026815,0.7254070811638673,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,59.68979913187511,15.708821218332796,-235.41732035449482,2.610940026377256,0.06831597222222222,0.0,2.424198381480004
svar,artificial,stochastic_long_run,beta,beta_097,0.97,linear_policy_search_transfer,,,,,,,,,,0.42242310924376575,0.6499408505731623,1.579350879753697,1.2567222763020065,4.218131778825902,,0.39637272229183973,0.6295813865512859,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,61.9083064451637,20.19914574488804,-239.4024366660899,2.348996646193435,0.028038194444444445,0.0,2.0538090901605
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_benchmark_transfer,,,,,,,,,,0.7431829011214995,0.8620805653310482,1.3939303406354973,1.180648271347355,0.8210948752738273,,0.11543397826485408,0.3397557626661453,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,91.26379244899947,37.11867149248381,-410.73449088856484,1.077301888148767,0.0006944444444444445,0.0,0.9061428558863261
svar,artificial,stochastic_long_run,beta,beta_097,0.97,td3_benchmark_transfer,,,,,,,,,,0.49042598807836085,0.700304211095693,1.7494763603834458,1.3226777235530376,6.256896405463119,,0.5952798217438866,0.7715437912029923,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,69.95978353365739,26.265818685016377,-263.74604927076183,2.607759668498099,0.07942708333333333,0.0,2.5013789008191303
svar,artificial,stochastic_long_run,beta,beta_097,0.97,sac_benchmark_transfer,,,,,,,,,,0.41389204517171124,0.6433444218859065,1.7484698008210382,1.322297168121084,5.3548122225876815,,0.4877575303025355,0.6983963991191073,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,59.688038450680644,17.697277033851492,-224.54127986954776,2.6776967164644514,0.04140625,0.0,2.314046720052921
svar,artificial,stochastic_long_run,beta,beta_097,0.97,sac_svar_direct,,,,,,,,,,0.5116411826929332,0.7152909776398226,1.4890980365638626,1.2202860470249846,2.2226769064294314,,0.3914531779184012,0.625662191536616,svar_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,46.117521139284655,18.391153890966468,-163.78923938496305,3.299485145571331,0.0,0.0,1.4908644829190316
svar,artificial,stochastic_long_run,beta,beta_097,0.97,td3_svar_direct,,,,,,,,,,0.615749893130047,0.7846973258078856,1.4877644656153752,1.2197395072782447,2.476242549391009,,0.8463044246352714,0.9199480554005598,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,50.27672078220299,18.88117670723989,-182.4194874078042,3.3420763723862668,0.0,0.0,1.573608130822604
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_svar_direct,,,,,,,,,,0.7750947140676318,0.8803946354150687,1.434515303607585,1.1977125296195181,0.15462332132989584,,0.03898375782217031,0.19744304956662898,svar_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,51.24437434263001,20.104379846273506,-206.0404148694668,4.4500351727422744,0.0,0.0,0.3932217203180616
svar,artificial,stochastic_long_run,beta,beta_097,0.97,td3_ann_direct,,,,,,,,,,2.9458088991643576,1.7163358934556947,1.4288047372219552,1.195326205360677,8.07011650159503,,0.575550835008897,0.7586506673093335,ann_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,128.28954039041972,68.54618935226286,-634.6289469933396,1.9696224434197778,0.0,0.0,2.84079504744623
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_ann_direct,,,,,,,,,,1.662210704013804,1.2892675067703383,1.3115555903962501,1.1452316754247807,2.3909764946207184,,0.16331946744768402,0.40412803348404824,ann_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,77.5512659562157,46.4149463877181,-335.1110993154415,2.430940639289717,0.0,0.0,1.546278272052194
svar,artificial,stochastic_long_run,beta,beta_097,0.97,sac_ann_direct,,,,,,,,,,3.943002289563218,1.985699445929121,1.3655368428684673,1.1685618695081863,11.768320564370406,,0.3742687725837361,0.6117750996761278,ann_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,150.09878680021873,78.84082549660147,-875.113693719061,2.715153198834095,0.0,0.0,3.430498588306138
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_svar_direct_nonlinear,,,,,,,,,,0.6400603556558867,0.8000377213956144,1.502693228968017,1.225843884419226,1.0652616408482185,,0.19677980695803662,0.44359870035656845,svar_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,48.497560173687184,17.969679838168908,-181.33807526630358,4.0724531454344595,0.0,0.0,1.0321151296479567
