policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
linear_policy_search_transfer,1989-07-01,1989-07-01,3.831320851478491,1.831320881843567,1.7560380697250366,8.20460300822885,6.20460319519043,8.09647902034051,6.09647902034051,-0.1081239878883391,4.8967401071568135,4.610183607663865
linear_policy_search_transfer,1989-10-01,1989-10-01,3.708500948235988,1.7085009813308716,1.3969632387161255,8.09647902034051,6.0964789390563965,7.581602742408228,5.581602742408228,-0.5148762779322817,3.921238498158163,3.654850525012071
linear_policy_search_transfer,1990-01-01,1990-01-01,3.787432309956018,1.787432312965393,1.7852602005004883,7.581602742408228,5.581602573394775,7.836247423867908,5.836247423867908,0.25464468145967967,4.794975665165585,4.424538354942531
linear_policy_search_transfer,1990-04-01,1990-04-01,3.853492926767041,1.8534929752349854,1.5942676067352295,7.836247423867908,5.836247444152832,7.832936350145591,5.832936350145591,-0.0033110737223172038,4.706281906522428,4.29926969312843
linear_policy_search_transfer,1990-07-01,1990-07-01,4.009541334248858,2.0095412731170654,0.9644877910614014,7.832936350145591,5.8329362869262695,7.430605617812205,5.430605617812205,-0.402330732333386,4.519561474645184,4.087410384569464
linear_policy_search_transfer,1990-10-01,1990-10-01,4.069641600686897,2.069641590118408,-0.6994343996047974,7.430605617812205,5.430605411529541,5.810569732103001,3.8105697321030014,-1.6200358857092034,4.790472111484616,4.289092937371703
linear_policy_search_transfer,1991-01-01,1991-01-01,4.017128560784187,2.0171284675598145,-2.0769715309143066,5.810569732103001,3.8105697631835938,3.8626024956929412,1.8626024956929412,-1.9479672364100602,6.605170272275965,5.854723004454521
linear_policy_search_transfer,1991-04-01,1991-04-01,3.657387403028782,1.657387375831604,-2.02414608001709,3.8626024956929412,1.8626024723052979,2.7557419316658898,0.7557419316658895,-1.1068605640270515,4.918030615832702,4.315675257145757
linear_policy_search_transfer,1991-07-01,1991-07-01,3.621762631266722,1.6217626333236694,-2.196796178817749,2.7557419316658898,0.7557419538497925,2.1349945212128807,0.13499452121288064,-0.6207474104530091,5.081603501991586,4.414621764507367
linear_policy_search_transfer,1991-10-01,1991-10-01,3.518240365396782,1.5182403326034546,-2.4855844974517822,2.1349945212128807,0.1349945217370987,1.512847062001387,-0.487152937998613,-0.6221474592114937,5.432825600695723,4.672547047187432
linear_policy_search_transfer,1992-01-01,1992-01-01,2.957186206444373,0.957186222076416,-1.803339958190918,1.512847062001387,-0.48715293407440186,1.257456288467221,-0.7425437115327791,-0.25539077353416606,2.5487454110580123,2.1701490867877475
linear_policy_search_transfer,1992-04-01,1992-04-01,2.8730626975249147,0.8730626702308655,-1.1893248558044434,1.257456288467221,-0.7425436973571777,1.6303117642829317,-0.3696882357170684,0.37285547581571077,1.483387351995265,1.2504112715162157
linear_policy_search_transfer,1992-07-01,1992-07-01,2.6316223970713963,0.6316223740577698,-0.6965473890304565,1.6303117642829317,-0.3696882426738739,1.9474833663152677,-0.052516633684732306,0.3171716020323361,0.6515957389478224,0.5437656110541965
linear_policy_search_transfer,1992-10-01,1992-10-01,2.765256678733048,0.7652567028999329,-0.1496746838092804,1.9474833663152677,-0.0525166355073452,2.727673245016278,0.7276732450162781,0.7801898787010104,0.6576887017871267,0.543361769667684
linear_policy_search_transfer,1993-01-01,1993-01-01,2.9804022816032134,0.9804022908210754,-0.4941898584365845,2.727673245016278,0.7276732325553894,2.9545715706508755,0.9545715706508753,0.22689832563459733,1.0884487455210476,0.8902497801806676
linear_policy_search_transfer,1993-04-01,1993-04-01,3.0107704481624413,1.0107704401016235,-0.6373237371444702,2.9545715706508755,0.954571545124054,2.9436199030734462,0.9436199030734462,-0.01095166757742927,1.2247596493934871,0.9917220199868042
linear_policy_search_transfer,1993-07-01,1993-07-01,3.132421596856708,1.132421612739563,-0.9360845685005188,2.9436199030734462,0.9436199069023132,2.804327140731218,0.804327140731218,-0.1392927623422282,1.7224461161628335,1.3807654955488522
linear_policy_search_transfer,1993-10-01,1993-10-01,3.000885864766195,1.0008858442306519,-0.4102339744567871,2.804327140731218,0.804327130317688,3.084920287609392,1.0849202876093922,0.28059314687817416,1.0937916820725033,0.8680487022233586
linear_policy_search_transfer,1994-01-01,1994-01-01,2.903429600875772,0.9034296274185181,-0.14673472940921783,3.084920287609392,1.0849202871322632,3.321975035091222,1.321975035091222,0.23705474748182986,0.8325701274579491,0.6541321498327907
linear_policy_search_transfer,1994-04-01,1994-04-01,2.7867721169278235,0.7867721319198608,0.41772907972335815,3.321975035091222,1.3219749927520752,3.7982750013662447,1.7982750013662447,0.4762999662750227,0.7289453494095706,0.5669892626054381
linear_policy_search_transfer,1994-07-01,1994-07-01,2.7624667176761766,0.7624667286872864,0.16348251700401306,3.7982750013662447,1.7982749938964844,3.7160451704772535,1.7160451704772535,-0.08222983088899127,0.5953949534240315,0.458479802931155
linear_policy_search_transfer,1994-10-01,1994-10-01,2.759284985515429,0.7592849731445312,0.3981887400150299,3.7160451704772535,1.7160451412200928,3.8979502663014483,1.8979502663014483,0.18190509582419478,0.6590997542335565,0.5024598956679183
linear_policy_search_transfer,1995-01-01,1995-01-01,2.8166514892438124,0.816651463508606,-0.09463594108819962,3.8979502663014483,1.897950291633606,3.578175506457583,1.5781755064575829,-0.3197747598438654,0.6816231848470097,0.5144341642092051
linear_policy_search_transfer,1995-04-01,1995-04-01,2.8279682385937623,0.8279682397842407,-0.7209466695785522,3.578175506457583,1.5781755447387695,2.8914165666979685,0.8914165666979686,-0.6867589397596143,0.9925772456715816,0.7416260194343228
linear_policy_search_transfer,1995-07-01,1995-07-01,2.764238163019658,0.764238178730011,-0.7420787215232849,2.8914165666979685,0.8914165496826172,2.5375103121235445,0.5375103121235445,-0.35390625457442404,0.8719253707957026,0.6449635223442959
linear_policy_search_transfer,1995-10-01,1995-10-01,2.7127021675953644,0.7127021551132202,-0.7504445910453796,2.5375103121235445,0.537510335445404,2.3358237554819943,0.3358237554819942,-0.20168655664155022,0.7935956516713959,0.5811527698620407
linear_policy_search_transfer,1996-01-01,1996-01-01,2.6808848388581845,0.680884838104248,-0.6999047994613647,2.3358237554819943,0.33582374453544617,2.269138127207636,0.26913812720763575,-0.06668562827435842,0.7089822240706138,0.5139981709948597
linear_policy_search_transfer,1996-04-01,1996-04-01,2.644503471057991,0.6445034742355347,0.30462712049484253,2.269138127207636,0.2691381275653839,3.1295820605576212,1.1295820605576212,0.8604439333499854,0.5358199457544791,0.38457433504314104
linear_policy_search_transfer,1996-07-01,1996-07-01,2.497467803007124,0.4974678158760071,0.6245792508125305,3.1295820605576212,1.1295820474624634,3.5814322664430263,1.581432266443026,0.45185020588540503,0.46294071014449406,0.32894401562889697
linear_policy_search_transfer,1996-10-01,1996-10-01,2.5892261273998174,0.5892261266708374,0.8680622577667236,3.5814322664430263,1.5814322233200073,4.084020566575512,2.0840205665755116,0.5025883001324853,0.7492129743086798,0.5270321398412122
linear_policy_search_transfer,1997-01-01,1997-01-01,2.7270654829398113,0.7270655035972595,0.6931416988372803,4.084020566575512,2.0840206146240234,4.272735716991356,2.272735716991356,0.1887151504158444,0.7724082928408034,0.5379153448654412
