loss_function,evaluation_env,policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
artificial,ann,sac_ann_direct,2001-10-01,2001-10-01,2.256963942785442,0.25696393847465515,-0.2821495234966278,5.6665568351745605,3.6665568351745605,5.333241939544678,3.3332419395446777,-0.3333148956298828,0.1169445244459694,0.06796422992301164
artificial,ann,sac_ann_direct,2002-01-01,2002-01-01,2.139805876290164,0.1398058831691742,-0.3089908957481384,5.333241939544678,3.3332419395446777,4.79490852355957,2.7949085235595703,-0.5383334159851074,0.09626365847295074,0.055385753152569
artificial,ann,sac_ann_direct,2002-04-01,2002-04-01,1.6813410685228196,-0.3186589181423187,-0.28010812401771545,4.79490852355957,2.7949085235595703,5.294562339782715,3.294562339782715,0.49965381622314453,0.1657391802886301,0.09440523638998238
artificial,ann,sac_ann_direct,2002-07-01,2002-07-01,1.07674433878485,-0.9232556819915771,-0.3786836564540863,5.294562339782715,3.294562339782715,6.580660820007324,4.580660820007324,1.2860984802246094,1.0895066402460554,0.6143784494670927
artificial,ann,sac_ann_direct,2002-10-01,2002-10-01,0.912219689282631,-1.0877803564071655,-0.3543229401111603,6.580660820007324,4.580660820007324,7.218499183654785,5.218499183654785,0.6378383636474609,1.2867222545438555,0.7183334644277996
artificial,ann,sac_ann_direct,2003-01-01,2003-01-01,1.037860185252607,-0.9621397852897644,-0.6406861543655396,7.218499183654785,5.218499183654785,7.033604145050049,5.033604145050049,-0.18489503860473633,1.1343709581653507,0.6269480855508525
artificial,ann,sac_ann_direct,2003-04-01,2003-04-01,0.9946062289552776,-1.0053937435150146,-1.1651594638824463,7.033604145050049,5.033604145050049,4.9218316078186035,2.9218316078186035,-2.1117725372314453,2.1355731925370436,1.1684930576082875
artificial,ann,sac_ann_direct,2003-07-01,2003-07-01,1.0087889209393135,-0.9912110567092896,-1.714170217514038,4.9218316078186035,2.9218316078186035,1.387955904006958,-0.612044095993042,-3.5338757038116455,3.700516875247834,2.0045147646852466
artificial,ann,sac_ann_direct,2003-10-01,2003-10-01,1.6934229822358327,-0.30657702684402466,-1.9761146306991577,1.387955904006958,-0.612044095993042,1.546198844909668,-0.45380115509033203,0.15824294090270996,2.04900807305471,1.0988179227722434
artificial,ann,sac_ann_direct,2004-01-01,2004-01-01,2.0785086952416973,0.07850869745016098,-2.0934722423553467,1.546198844909668,-0.45380115509033203,1.448908805847168,-0.551091194152832,-0.0972900390625,2.198423165501561,1.1671550443257048
artificial,ann,sac_ann_direct,2004-04-01,2004-04-01,2.3958897069381697,0.3958896994590759,-2.1463446617126465,1.448908805847168,-0.551091194152832,1.4023571014404297,-0.5976428985595703,-0.04655170440673828,2.460343063687302,1.293147672381926
artificial,ann,sac_ann_direct,2004-07-01,2004-07-01,2.7409871668162538,0.7409871816635132,-2.104442834854126,1.4023571014404297,-0.5976428985595703,1.2365949153900146,-0.7634050846099854,-0.16576218605041504,2.7661495362064925,1.4393396953985889
artificial,ann,sac_ann_direct,2004-10-01,2004-10-01,2.247927663217042,0.24792766571044922,-1.5012792348861694,1.2365949153900146,-0.7634050846099854,0.946784496307373,-1.053215503692627,-0.2898104190826416,1.196786805875719,0.6165093053496588
artificial,ann,sac_ann_direct,2005-01-01,2005-01-01,2.0779879300187285,0.07798793166875839,-0.8532430529594421,0.946784496307373,-1.053215503692627,0.9212312698364258,-1.0787687301635742,-0.025553226470947266,0.3701592679360532,0.18877595048956086
artificial,ann,sac_ann_direct,2005-04-01,2005-04-01,2.003984022262813,0.003984022419899702,-0.1548284888267517,0.9212312698364258,-1.0787687301635742,1.023911476135254,-0.9760885238647461,0.10268020629882812,0.013056125387387043,0.006591853470326331
artificial,ann,sac_ann_direct,2005-07-01,2005-07-01,1.8416069453189516,-0.15839305520057678,0.2590166926383972,1.023911476135254,-0.9760885238647461,2.722432851791382,0.7224328517913818,1.698521375656128,0.34713066982451846,0.1735087629920068
artificial,ann,sac_ann_direct,2005-10-01,2005-10-01,2.1518070625077477,0.15180706977844238,0.6858103275299072,2.722432851791382,0.7224328517913818,4.1096062660217285,2.1096062660217285,1.3871734142303467,0.4506382972228039,0.22299325096225195
artificial,ann,sac_ann_direct,2006-01-01,2006-01-01,2.4636418806299822,0.463641881942749,1.242465615272522,4.1096062660217285,2.1096062660217285,5.526587963104248,3.526587963104248,1.4169816970825195,1.187607910245363,0.5817975633720541
artificial,ann,sac_ann_direct,2006-04-01,2006-04-01,2.796423973648731,0.7964239716529846,1.9596811532974243,5.526587963104248,3.526587963104248,6.570605278015137,4.570605278015137,1.0440173149108887,2.66346346930145,1.2917567976516857
artificial,ann,sac_ann_direct,2006-07-01,2006-07-01,3.1575351191883705,1.1575350761413574,1.4955599308013916,6.570605278015137,4.570605278015137,6.12105655670166,4.12105655670166,-0.44954872131347656,2.478446611090368,1.190004965883432
artificial,ann,sac_ann_direct,2006-10-01,2006-10-01,3.2321624180632997,1.2321624755859375,1.027477741241455,6.12105655670166,4.12105655670166,3.85660183429718,1.8566018342971802,-2.26445472240448,2.5588551395973824,1.2163263095427388
artificial,ann,sac_ann_direct,2007-01-01,2007-01-01,2.668523073135214,0.6685230731964111,1.1076654195785522,3.85660183429718,1.8566018342971802,4.9909889698028564,2.9909889698028564,1.1343871355056763,1.1890678575811164,0.5595594497165415
artificial,ann,sac_ann_direct,,2007-04-01,2.8877227510535706,0.8877227306365967,0.3163357377052307,4.9909889698028564,2.9909889698028564,,,,,
artificial,ann,ppo_svar_direct_nonlinear,1988-04-01,1988-04-01,3.297757893079778,1.297757863998413,0.927920937538147,6.663333333333334,4.663333415985107,8.60280704498291,6.60280704498291,1.9394737116495762,2.490849902488351,2.490849902488351
artificial,ann,ppo_svar_direct_nonlinear,1988-07-01,1988-07-01,3.725232591296615,1.7252326011657715,1.35487961769104,8.60280704498291,6.60280704498291,9.0420503616333,7.042050361633301,0.4392433166503906,3.913570386464727,3.8744346826000795
artificial,ann,ppo_svar_direct_nonlinear,1988-10-01,1988-10-01,3.9321597599894953,1.9321597814559937,1.3794536590576172,9.0420503616333,7.042050361633301,9.13163709640503,7.131637096405029,0.08958673477172852,4.685490198124503,4.592248943181826
artificial,ann,ppo_svar_direct_nonlinear,1989-01-01,1989-01-01,3.8208263582935107,1.8208264112472534,1.7365792989730835,9.13163709640503,7.131637096405029,9.150783061981201,7.150783061981201,0.019145965576171875,4.823299307506259,4.680042494774016
artificial,ann,ppo_svar_direct_nonlinear,1989-04-01,1989-04-01,3.978038988850063,1.978039026260376,1.638319969177246,9.150783061981201,7.150783061981201,9.189271450042725,7.189271450042725,0.03848838806152344,5.2548326857131205,5.047771311113607
artificial,ann,ppo_svar_direct_nonlinear,1989-07-01,1989-07-01,4.0964109025017565,2.0964109897613525,1.6423866748809814,9.189271450042725,7.189271450042725,9.219192504882812,7.2191925048828125,0.02992105484008789,5.743745559857752,5.462244876582027
artificial,ann,ppo_svar_direct_nonlinear,1989-10-01,1989-10-01,3.657616467294667,1.6576164960861206,1.426554799079895,9.219192504882812,7.2191925048828125,8.937224388122559,6.937224388122559,-0.2819681167602539,3.7731723473727,3.5523668653201717
artificial,ann,ppo_svar_direct_nonlinear,1990-01-01,1990-01-01,3.5322684102852753,1.5322684049606323,0.9334096312522888,8.937224388122559,6.937224388122559,8.488492965698242,6.488492965698242,-0.4487314224243164,2.8036092236449623,2.6131470064318876
artificial,ann,ppo_svar_direct_nonlinear,1990-04-01,1990-04-01,3.5739663587233395,1.573966383934021,1.4929733276367188,8.488492965698242,6.488492965698242,8.987763404846191,6.987763404846191,0.4992704391479492,3.616781953412365,3.3373663584139086
artificial,ann,ppo_svar_direct_nonlinear,1990-07-01,1990-07-01,3.5285496029712946,1.5285495519638062,1.248547077178955,8.987763404846191,6.987763404846191,8.717597484588623,6.717597484588623,-0.27016592025756836,3.12319759722167,2.853094872361461
artificial,ann,ppo_svar_direct_nonlinear,1990-10-01,1990-10-01,3.6732933298318056,1.6732933521270752,0.8500801920890808,8.717597484588623,6.717597484588623,8.714509963989258,6.714509963989258,-0.0030875205993652344,3.1612297620421135,2.8589595317752354
artificial,ann,ppo_svar_direct_nonlinear,1991-01-01,1991-01-01,3.688456435126687,1.688456416130066,-0.8794953227043152,8.714509963989258,6.714509963989258,7.152741432189941,5.152741432189941,-1.5617685317993164,3.4815531751920292,3.1171677419853223
artificial,ann,ppo_svar_direct_nonlinear,1991-04-01,1991-04-01,3.3754120896261943,1.375412106513977,-2.0900492668151855,7.152741432189941,5.152741432189941,6.424572944641113,4.424572944641113,-0.7281684875488281,4.128934366228478,3.6598249585337466
artificial,ann,ppo_svar_direct_nonlinear,1991-07-01,1991-07-01,3.2069431688761623,1.206943154335022,-2.2304797172546387,6.424572944641113,4.424572944641113,6.36016321182251,4.36016321182251,-0.06440973281860352,3.9446465237065156,3.4615102528522637
artificial,ann,ppo_svar_direct_nonlinear,1991-10-01,1991-10-01,3.249567054728336,1.2495670318603516,-2.154432535171509,6.36016321182251,4.36016321182251,6.383677959442139,4.383677959442139,0.023514747619628906,3.8822628357506175,3.3726995826269683
artificial,ann,ppo_svar_direct_nonlinear,1992-01-01,1992-01-01,3.314693955706775,1.3146939277648926,-2.309844732284546,6.383677959442139,4.383677959442139,6.386776447296143,4.386776447296143,0.0030984878540039062,4.396112427395911,3.7809132211242478
artificial,ann,ppo_svar_direct_nonlinear,1992-04-01,1992-04-01,2.8537431368792365,0.8537431359291077,-1.712709665298462,6.386776447296143,4.386776447296143,6.313291072845459,4.313291072845459,-0.0734853744506836,2.1961045509752672,1.8698902860647135
artificial,ann,ppo_svar_direct_nonlinear,1992-07-01,1992-07-01,2.797772670562256,0.7977726459503174,-1.1038070917129517,6.313291072845459,4.313291072845459,6.359430313110352,4.359430313110352,0.04613924026489258,1.2458491254336947,1.0501800402676509
artificial,ann,ppo_svar_direct_nonlinear,1992-10-01,1992-10-01,2.8344007275406113,0.8344007134437561,-0.7219103574752808,6.359430313110352,4.359430313110352,6.439925193786621,4.439925193786621,0.08049488067626953,0.9574497752920017,0.7990050133784694
artificial,ann,ppo_svar_direct_nonlinear,1993-01-01,1993-01-01,3.253177723105041,1.2531777620315552,-0.4503094553947449,6.439925193786621,4.439925193786621,7.041759967803955,5.041759967803955,0.601834774017334,1.7080643155810225,1.4111491450262466
artificial,ann,ppo_svar_direct_nonlinear,1993-04-01,1993-04-01,3.847683269844939,1.847683310508728,-0.9568421244621277,7.041759967803955,5.041759967803955,7.780668258666992,5.780668258666992,0.7389082908630371,3.926305587735705,3.2113525793358058
artificial,ann,ppo_svar_direct_nonlinear,1993-07-01,1993-07-01,3.910963485549594,1.910963535308838,-1.0162127017974854,7.780668258666992,5.780668258666992,7.714397430419922,5.714397430419922,-0.06627082824707031,4.16856494319498,3.375403204995142
artificial,ann,ppo_svar_direct_nonlinear,1993-10-01,1993-10-01,3.9076887755844627,1.9076887369155884,-1.251828670501709,7.714397430419922,5.714397430419922,7.49016809463501,5.49016809463501,-0.2242293357849121,4.427841706602285,3.5494933576491645
artificial,ann,ppo_svar_direct_nonlinear,1994-01-01,1994-01-01,3.5674411000029855,1.5674411058425903,-0.8574274778366089,7.49016809463501,5.49016809463501,7.134136199951172,5.134136199951172,-0.3560318946838379,2.837138431162883,2.251593583645216
artificial,ann,ppo_svar_direct_nonlinear,1994-04-01,1994-04-01,3.3859757509663972,1.38597571849823,-0.8962599635124207,7.134136199951172,5.134136199951172,6.840264320373535,4.840264320373535,-0.2938718795776367,2.331205721524977,1.8315773771268948
artificial,ann,ppo_svar_direct_nonlinear,1994-07-01,1994-07-01,3.041374875478569,1.041374921798706,-0.5322330594062805,6.840264320373535,4.840264320373535,6.628862380981445,4.628862380981445,-0.21140193939208984,1.2305668205116196,0.9571611571618337
artificial,ann,ppo_svar_direct_nonlinear,1994-10-01,1994-10-01,3.169399213953265,1.1693992614746094,-0.8245726823806763,6.628862380981445,4.628862380981445,6.653867721557617,4.653867721557617,0.025005340576171875,1.7075172137073267,1.314861926759643
artificial,ann,ppo_svar_direct_nonlinear,1995-01-01,1995-01-01,3.2428752524082114,1.2428752183914185,-0.8352454900741577,6.653867721557617,4.653867721557617,6.7325239181518555,4.7325239181518555,0.07865619659423828,1.8941750025623931,1.4440105129018466
artificial,ann,ppo_svar_direct_nonlinear,1995-04-01,1995-04-01,3.65139655577547,1.6513965129852295,-1.1287431716918945,6.7325239181518555,4.7325239181518555,7.2082929611206055,5.2082929611206055,0.47576904296875,3.386776635145054,2.5560656479945925
artificial,ann,ppo_svar_direct_nonlinear,1995-07-01,1995-07-01,3.7728145388838854,1.7728145122528076,-1.5836323499679565,7.2082929611206055,5.2082929611206055,7.015214920043945,5.015214920043945,-0.19307804107666016,4.400544917781277,3.287964362418898
artificial,ann,ppo_svar_direct_nonlinear,1995-10-01,1995-10-01,3.548670509696228,1.5486705303192139,-1.2874491214752197,7.015214920043945,5.015214920043945,6.861812591552734,4.861812591552734,-0.15340232849121094,3.2294962591115053,2.3888595887208344
artificial,ann,ppo_svar_direct_nonlinear,1996-01-01,1996-01-01,3.5873087355812396,1.5873087644577026,-1.182663083076477,6.861812591552734,4.861812591552734,7.017134666442871,5.017134666442871,0.15532207489013672,3.221307592455035,2.3589744046481167
artificial,ann,ppo_svar_direct_nonlinear,1996-04-01,1996-04-01,3.457136958301556,1.4571369886398315,-0.9182611703872681,7.017134666442871,5.017134666442871,6.955724239349365,4.955724239349365,-0.06141042709350586,2.545227116238435,1.845239609819579
artificial,ann,ppo_svar_direct_nonlinear,1996-07-01,1996-07-01,3.2019062856150278,1.2019063234329224,0.23478205502033234,6.955724239349365,4.955724239349365,7.4998779296875,5.4998779296875,0.5441536903381348,1.5017504408586908,1.0778521437472024
artificial,ann,ppo_svar_direct_nonlinear,1996-10-01,1996-10-01,3.4845297803548028,1.484529733657837,0.5777988433837891,7.4998779296875,5.4998779296875,8.425824642181396,6.4258246421813965,0.9259467124938965,2.4564920132598558,1.7454683277904006
artificial,ann,ppo_svar_direct_nonlinear,1997-01-01,1997-01-01,3.989512302089614,1.989512324333191,0.6846691370010376,8.425824642181396,6.4258246421813965,9.024462223052979,7.0244622230529785,0.598637580871582,4.228381897577707,2.9744454994289424
artificial,ann,ppo_svar_direct_nonlinear,1997-04-01,1997-04-01,4.18943481314101,2.189434766769409,0.49920621514320374,9.024462223052979,7.0244622230529785,9.050147533416748,7.050147533416748,0.02568531036376953,4.918293994074267,3.4251649477271497
artificial,ann,ppo_svar_direct_nonlinear,1997-07-01,1997-07-01,3.7208423477104393,1.7208423614501953,1.142442226409912,9.050147533416748,7.050147533416748,8.891542911529541,6.891542911529541,-0.15860462188720703,3.6164010959121016,2.4933244297125294
artificial,ann,ppo_svar_direct_nonlinear,1997-10-01,1997-10-01,3.859614308963179,1.8596142530441284,1.3259646892547607,8.891542911529541,6.891542911529541,9.09257173538208,7.09257173538208,0.20102882385253906,4.341297607502062,2.9631726303081316
artificial,ann,ppo_svar_direct_nonlinear,1998-01-01,1998-01-01,3.7382239429759885,1.738223910331726,0.9321733713150024,9.09257173538208,7.09257173538208,8.789546489715576,6.789546489715576,-0.3030252456665039,3.4650783894944297,2.341454125052408
artificial,ann,ppo_svar_direct_nonlinear,1998-04-01,1998-04-01,3.5534972787430186,1.553497314453125,0.5220346450805664,8.789546489715576,6.789546489715576,8.180624961853027,6.180624961853027,-0.6089215278625488,2.586692534054714,1.7304242533856447
artificial,ann,ppo_svar_direct_nonlinear,1998-07-01,1998-07-01,3.682088423947541,1.6820883750915527,-0.31896719336509705,8.180624961853027,6.180624961853027,7.771289825439453,5.771289825439453,-0.4093351364135742,2.897046862230016,1.9186621087439402
artificial,ann,ppo_svar_direct_nonlinear,1998-10-01,1998-10-01,3.6877983417228912,1.6877983808517456,-0.6365650296211243,7.771289825439453,5.771289825439453,7.553192615509033,5.553192615509033,-0.21809720993041992,3.056027532171989,2.00371262979701
artificial,ann,ppo_svar_direct_nonlinear,1999-01-01,1999-01-01,3.5789137838951,1.5789138078689575,-0.316016286611557,7.553192615509033,5.553192615509033,7.671004772186279,5.671004772186279,0.1178121566772461,2.5442899298072246,1.6515052807691268
artificial,ann,ppo_svar_direct_nonlinear,1999-04-01,1999-04-01,3.818631981074422,1.8186320066452026,-0.5872114896774292,7.671004772186279,5.671004772186279,7.952827453613281,5.952827453613281,0.28182268142700195,3.4877734447756197,2.2412836810557972
