loss_function,evaluation_type,evaluation_env,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
artificial,stochastic_long_run,ann,sac_svar_direct,,,,,,,,,,0.7852454653122961,0.8861407705959004,1.5510706456667092,1.2454198672201713,3.2754131440364382,,0.6761817238762073,0.8223026960166234,svar_direct,svar,svar,standard_nonlinear,sac,187.51976101626465,24.837372953441346,-328.28772311943345,4.670738800377068,0.0,0.0,1.8098102508374845
artificial,stochastic_long_run,ann,td3_svar_direct,,,,,,,,,,0.8176585959649612,0.9042447655170369,0.9803712680476079,0.9901369945859047,2.4824029542441797,,1.2352355629185015,1.1114115182588766,svar_direct,svar,svar,standard_nonlinear,td3,142.8319326986213,27.476880618328316,-246.7983407091907,3.9236679315670497,0.0,0.0,1.5755643288181476
artificial,stochastic_long_run,ann,ppo_svar_direct,,,,,,,,,,0.27704058532802645,0.5263464499054082,0.8316944527908567,0.9119728355553453,0.07689980113854171,,0.04045510088662677,0.2011345342963927,svar_direct,svar,svar,linear_policy,ppo,204.11815241859935,17.19291131777606,-355.38751063262276,4.99405986364517,0.0,0.0,0.27730813392062936
artificial,stochastic_long_run,ann,td3_ann_direct,,,,,,,,,,0.27299766215927884,0.522491781905973,1.34026331756551,1.157697420557509,5.523241003914271,,1.5785962461747007,1.2564220016279166,ann_direct,ann,ann,standard_nonlinear,td3,79.77989640626048,10.940073101875438,-135.84148646321873,2.6715488344741365,0.0,0.0,2.3501576551189647
artificial,stochastic_long_run,ann,ppo_ann_direct,,,,,,,,,,0.5136603064293165,0.7167009881598577,0.9712599468467263,0.9855252137042088,1.1062726510466676,,0.24633794166351689,0.4963244318623826,ann_direct,ann,ann,linear_policy,ppo,77.61337778302364,18.020267013423137,-131.47384819805907,3.1297711826757424,0.0,0.0,1.0517949662584756
artificial,stochastic_long_run,ann,sac_ann_direct,,,,,,,,,,0.3299736512351716,0.5744333305399083,1.4559713900856117,1.2066363951437946,6.949556654158391,,2.222108008799452,1.4906736761610342,ann_direct,ann,ann,standard_nonlinear,sac,92.8783551091836,12.668120029411115,-158.8489295266725,2.744780325010005,0.0,0.0,2.636201178620173
artificial,stochastic_long_run,ann,ppo_svar_direct_nonlinear,,,,,,,,,,0.35969119611037625,0.5997426082165384,0.9451154587572027,0.9721704885241079,0.9710738424869598,,0.3275058428003044,0.5722812619685398,svar_direct,svar,svar,nonlinear_policy,ppo,192.90569893918916,16.47122964658447,-337.0084570374774,5.406026616485582,0.0,0.0,0.9854307903079546
artificial,stochastic_long_run,ann,ppo_ann_direct_nonlinear,,,,,,,,,,0.6774823997339138,0.8230931901880332,0.7997093581601794,0.8942647025127288,0.7623099484753191,,0.12497368943336094,0.3535161798749259,ann_direct,ann,ann,nonlinear_policy,ppo,175.98421682112507,32.721136680934336,-310.5578747562852,4.10140599074463,0.0,0.0,0.8731036298603501
artificial,stochastic_long_run,ann,sac_svar_revealed_direct,,,,,,,,,,0.8526224410509878,0.9233755687968942,2.108141606358577,1.4519440782477047,1.4981355523652196,,0.014069330844010089,0.11861421012682287,svar_revealed_direct,svar,svar,standard_nonlinear,sac,223.16640899980936,33.00926022991378,-396.2518296730744,3.031518838606361,0.0,0.0,1.2239834771618527
artificial,stochastic_long_run,ann,sac_ann_revealed_direct,,,,,,,,,,0.7128371469873656,0.8442968358269297,1.0666550217729291,1.0327899214133187,0.7289370680478334,,0.01421719587339123,0.11923588332960522,ann_revealed_direct,ann,ann,standard_nonlinear,sac,188.34478452167852,26.00972176995302,-328.1273206796525,3.3173045536606676,0.0,0.0,0.85377811405999
