output_weight,rate_smoothing_weight,objective
3.2660400359022246,0.9102821015130399,7.669407427044714
0.030170881682725817,0.3883998048578669,7.74815108983141
4.999999999999999,1.3935562508522341,7.8543843697831575
1.3935562508522341,0.3883998048578669,7.882079283368328
0.019707861498850326,0.3883998048578669,7.889236011752051
0.012873332935452241,0.3883998048578669,7.987592859467867
0.008408964152537146,0.3883998048578669,8.054719298792413
0.3883998048578669,0.2537058625204809,8.058261473746894
0.5946035575013602,0.2537058625204809,8.065899209779547
0.005492802716530587,0.3883998048578669,8.09986887392469
0.003587942716300282,0.3883998048578669,8.129938812355276
0.0023436729115920993,0.3883998048578669,8.149833885428226
0.0015309059120638675,0.3883998048578669,8.16293942458684
0.0010000000000000002,0.3883998048578669,8.17154751189341
0.2537058625204809,0.2537058625204809,8.450452232454628
0.9102821015130399,0.2537058625204809,8.767736198362067
0.1657227008669994,0.2537058625204809,9.00913380334515
0.10825139517789366,0.2537058625204809,9.580488173627558
0.07071067811865474,0.2537058625204809,10.082214630154278
2.133403503223241,0.3883998048578669,10.209147434431246
3.2660400359022246,0.5946035575013602,10.370147263184238
1.3935562508522341,0.2537058625204809,10.461831072178184
0.04618878114026437,0.2537058625204809,10.48379990257857
4.999999999999999,0.9102821015130399,10.692416828918821
0.5946035575013602,0.1657227008669994,10.699973669157883
0.3883998048578669,0.1657227008669994,10.783301948004086
0.030170881682725817,0.2537058625204809,10.785697556046058
0.019707861498850326,0.2537058625204809,11.002896065344997
0.012873332935452241,0.2537058625204809,11.154406562640359
0.008408964152537146,0.2537058625204809,11.257850801164187
0.005492802716530587,0.2537058625204809,11.327446372220978
0.003587942716300282,0.2537058625204809,11.373805598393309
0.0023436729115920993,0.2537058625204809,11.404481602510307
0.2537058625204809,0.1657227008669994,11.411025879202645
0.0015309059120638675,0.2537058625204809,11.424690406302501
0.0010000000000000002,0.2537058625204809,11.437964766843146
0.9102821015130399,0.1657227008669994,11.523037903019157
0.1657227008669994,0.1657227008669994,12.270301286735432
0.10825139517789366,0.1657227008669994,13.143478702232372
2.133403503223241,0.2537058625204809,13.356100715146674
1.3935562508522341,0.1657227008669994,13.565370184535887
3.2660400359022246,0.3883998048578669,13.666825919747431
0.07071067811865474,0.1657227008669994,13.909978900647681
0.5946035575013602,0.10825139517789366,13.944669783087233
4.999999999999999,0.5946035575013602,14.17047926894012
0.3883998048578669,0.10825139517789366,14.231939458610661
0.04618878114026437,0.1657227008669994,14.52399938006002
0.9102821015130399,0.10825139517789366,14.799828946743505
0.030170881682725817,0.1657227008669994,14.985997014561429
0.2537058625204809,0.10825139517789366,15.237424394950274
0.019707861498850326,0.1657227008669994,15.31859908471659
0.012873332935452241,0.1657227008669994,15.550718848930506
0.008408964152537146,0.1657227008669994,15.709248705446386
0.005492802716530587,0.1657227008669994,15.815926959970588
0.003587942716300282,0.1657227008669994,15.886997444922708
0.0023436729115920993,0.1657227008669994,15.934029113254645
0.0015309059120638675,0.1657227008669994,15.96501453227021
0.0010000000000000002,0.1657227008669994,15.985368394085205
0.1657227008669994,0.10825139517789366,16.554319907417852
2.133403503223241,0.1657227008669994,16.96210647586288
1.3935562508522341,0.10825139517789366,17.09178720747617
3.2660400359022246,0.2537058625204809,17.466162569004222
0.5946035575013602,0.07071067811865474,17.748930098769144
0.10825139517789366,0.10825139517789366,17.881451989927427
4.999999999999999,0.3883998048578669,18.194061607551152
0.3883998048578669,0.07071067811865474,18.414843476624934
0.9102821015130399,0.07071067811865474,18.480107094408805
0.07071067811865474,0.10825139517789366,19.045276925421184
0.04618878114026437,0.10825139517789366,19.978165613475884
0.2537058625204809,0.07071067811865474,20.003499691793802
0.030170881682725817,0.10825139517789366,20.680652655161484
2.133403503223241,0.10825139517789366,20.83454744201499
1.3935562508522341,0.07071067811865474,20.847137802601274
0.019707861498850326,0.10825139517789366,21.186719126883762
0.012873332935452241,0.10825139517789366,21.540062311415408
3.2660400359022246,0.1657227008669994,21.569426295341504
0.008408964152537146,0.10825139517789366,21.781459578245673
0.005492802716530587,0.10825139517789366,21.943935034026183
0.5946035575013602,0.04618878114026437,21.958174797266647
0.1657227008669994,0.07071067811865474,22.000511681311256
0.003587942716300282,0.10825139517789366,22.052193193262543
0.0023436729115920993,0.10825139517789366,22.123840633738343
0.0015309059120638675,0.10825139517789366,22.171046189393525
0.0010000000000000002,0.10825139517789366,22.202056004879903
