evaluation_env,policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss,period,revealed_loss,revealed_discounted_loss
ann,ppo_ann_direct,1991-10-01,1991-10-01,2.8588675359760667,0.8588675260543823,-0.7700598835945129,3.285968542098999,1.285968542098999,3.466315269470215,1.4663152694702148,0.1803467273712158,1.0374020336789234,0.9012386729165872,14,1.9137832155692482,1.6625911550733352
ann,ppo_ann_direct,1992-01-01,1992-01-01,2.809574217535602,0.8095742464065552,-0.7798536419868469,3.466315269470215,1.4663152694702148,3.525460362434387,1.5254603624343872,0.0591450929641723,0.9598461261069904,0.8255236799283928,15,1.2619053258171697,1.085312218235394
ann,ppo_ann_direct,1992-04-01,1992-04-01,2.322572763580128,0.3225727677345276,-0.1092483475804328,3.525460362434387,1.5254603624343872,4.372420310974121,2.372420310974121,0.8469599485397339,0.1817549066514839,0.1547566277030296,16,14.522758854786863,12.36551588464519
ann,ppo_ann_direct,1992-07-01,1992-07-01,2.079785773083481,0.0797857716679573,0.5430858135223389,4.372420310974121,2.372420310974121,5.090632200241089,3.090632200241089,0.7182118892669678,0.2054197015737044,0.1731571392285116,17,10.627108822343313,8.958049047144574
ann,ppo_ann_direct,1992-10-01,1992-10-01,1.8573200985169025,-0.1426798999309539,0.9564800262451172,5.090632200241089,3.090632200241089,5.6348557472229,3.634855747222901,0.5442235469818115,0.5074025010561835,0.4234343697255776,18,6.775915761238187,5.654594949179812
ann,ppo_ann_direct,1993-01-01,1993-01-01,1.7838782559197222,-0.2161217480897903,1.267803192138672,5.6348557472229,3.634855747222901,5.944334506988525,3.944334506988525,0.309478759765625,0.8599487872704968,0.710462706148348,19,3.38764218981302,2.798763686005196
ann,ppo_ann_direct,1993-04-01,1993-04-01,1.791818536792213,-0.2081814706325531,0.6728620529174805,5.944334506988525,3.944334506988525,5.635177135467529,3.635177135467529,-0.3091573715209961,0.2792690238794728,0.2284160720870275,20,2.3622702260510775,1.9321172063665548
ann,ppo_ann_direct,1993-07-01,1993-07-01,1.5616665288579803,-0.4383334815502167,0.5787118673324585,5.635177135467529,3.635177135467529,5.7752766609191895,3.7752766609191895,0.1400995254516601,0.3615527414468227,0.2927593305812875,21,0.881664869959627,0.7139086156379818
ann,ppo_ann_direct,1993-10-01,1993-10-01,1.569813736585453,-0.4301862716674804,0.0764741897583007,5.7752766609191895,3.7752766609191895,5.496758222579956,3.496758222579956,-0.2785184383392334,0.1957416312302541,0.1569124792404431,22,1.7483024757075072,1.4014927442939824
ann,ppo_ann_direct,1994-01-01,1994-01-01,1.3602720313763954,-0.6397279500961304,0.673583984375,5.496758222579956,3.496758222579956,6.010513305664063,4.010513305664063,0.5137550830841064,0.6625039706769229,0.5257726140998434,23,6.110761223790362,4.849587391135815
ann,ppo_ann_direct,1994-04-01,1994-04-01,1.4468884024709858,-0.5531116127967834,0.4613564908504486,6.010513305664063,4.010513305664063,5.864304542541504,3.864304542541504,-0.1462087631225586,0.4144950622769617,0.3256597099035356,24,0.9229734412588337,0.7251600573426812
ann,ppo_ann_direct,1994-07-01,1994-07-01,1.357575566600131,-0.6424244046211243,1.095711350440979,5.864304542541504,3.864304542541504,6.284870147705078,4.284870147705078,0.4205656051635742,1.0306883402200633,0.8016914059068198,25,5.023916837929694,3.907709824386737
ann,ppo_ann_direct,1994-10-01,1994-10-01,1.6397279024310576,-0.3602721095085144,0.5970004796981812,6.284870147705078,4.284870147705078,5.781492471694946,3.7814924716949454,-0.5033776760101318,0.3333396877401803,0.2566859417691565,26,5.533502709345744,4.261035833625946
ann,ppo_ann_direct,1995-01-01,1995-01-01,1.6656771798239822,-0.3343228101730346,0.7545516490936279,5.781492471694946,3.7814924716949454,5.788352727890015,3.788352727890015,0.0068602561950683,0.3964505432884578,0.3022311832749068,27,0.6147186448131032,0.46862628024659414
ann,ppo_ann_direct,1995-04-01,1995-04-01,1.853335820773478,-0.1466641724109649,0.1232522949576377,5.788352727890015,3.788352727890015,5.239642381668091,3.239642381668091,-0.5487103462219238,0.0592142479802538,0.0446901350279563,28,6.082319190630613,4.590443604097711
ann,ppo_ann_direct,1995-07-01,1995-07-01,1.757670445214137,-0.2423295527696609,-0.3173927366733551,5.239642381668091,3.239642381668091,5.0181498527526855,3.018149852752685,-0.2214925289154052,0.1139985808285789,0.085176558388519,29,1.1329208908439807,0.8464868747239147
ann,ppo_ann_direct,1995-10-01,1995-10-01,1.4662648025893872,-0.5337352156639099,-0.5647168159484863,5.0181498527526855,3.018149852752685,5.144438743591309,3.1444387435913086,0.126288890838623,0.4459207099422236,0.3298477156458298,30,0.8863978863654798,0.6556688475151278
ann,ppo_ann_direct,1996-01-01,1996-01-01,1.2188634523981683,-0.7811365723609924,-0.6715168356895447,5.144438743591309,3.1444387435913086,5.347176790237427,3.3471767902374268,0.2027380466461181,0.8397520465429178,0.6149532533575551,31,1.8333395161558008,1.3425607054014557
ann,ppo_ann_direct,1996-04-01,1996-04-01,1.033096849625626,-0.9669031500816344,-0.4329019784927368,5.347176790237427,3.3471767902374268,5.693058013916016,3.693058013916016,0.3458812236785888,1.0405671452185907,0.7543907185272783,32,3.5030478515726853,2.539640808309602
ann,ppo_ann_direct,1996-07-01,1996-07-01,0.9798376125351106,-1.0201623439788818,0.7596272826194763,5.693058013916016,3.693058013916016,6.440491676330566,4.440491676330566,0.7474336624145508,1.3851137202934545,0.9941384081753988,33,12.770436556696758,9.165732231350445
ann,ppo_ann_direct,1996-10-01,1996-10-01,1.1997437669925848,-0.8002562522888184,0.9792646169662476,6.440491676330566,4.440491676330566,6.431901931762695,4.431901931762695,-0.008589744567871,1.1198970427195447,0.7957464579170684,34,1.487418693956793,1.056890153296137
ann,ppo_ann_direct,1997-01-01,1997-01-01,1.5207520905331566,-0.479247897863388,1.1282087564468384,6.431901931762695,4.431901931762695,6.208844184875488,4.208844184875488,-0.223057746887207,0.8710815225127769,0.6127602891683283,35,2.351322191762233,1.6540321759964778
ann,ppo_ann_direct,1997-04-01,1997-04-01,1.9513301906205585,-0.0486698076128959,0.5964154005050659,6.208844184875488,4.208844184875488,5.461897373199463,3.461897373199463,-0.7469468116760254,0.2360173691001833,0.1643656155306526,36,11.522318365820041,8.024294812532437
ann,ppo_ann_direct,1997-07-01,1997-07-01,1.974021655598836,-0.0259783435612916,1.0922926664352417,5.461897373199463,3.461897373199463,5.638067722320557,3.6380677223205566,0.1761703491210937,0.6003301080992385,0.4138970442487046,37,1.6760239179184522,1.155533158103587
ann,ppo_ann_direct,1997-10-01,1997-10-01,2.216934636464375,0.2169346362352371,0.9585241079330444,5.638067722320557,3.6380677223205566,5.337763786315918,3.337763786315918,-0.3003039360046386,0.5154631145409218,0.3518317173882715,38,2.668513606564026,1.8214062240080158
ann,ppo_ann_direct,1998-01-01,1998-01-01,2.221168444007351,0.2211684435606002,0.7570398449897766,5.337763786315918,3.337763786315918,5.182547330856323,3.1825473308563232,-0.1552164554595947,0.3378793586826349,0.2283148977397152,39,1.0381370667465741,0.7014993729068941
ann,ppo_ann_direct,1998-04-01,1998-04-01,1.8955695996064963,-0.1044303998351097,0.4243735671043396,5.182547330856323,3.1825473308563232,5.301403284072876,3.301403284072876,0.1188559532165527,0.1023648443996531,0.0684791899737476,40,0.4534390638195809,0.3033379279275745
ann,ppo_ann_direct,1998-07-01,1998-07-01,1.547041818719702,-0.4529581665992737,0.1371727287769317,5.301403284072876,3.301403284072876,5.500376462936401,3.5003764629364014,0.1989731788635254,0.2185383120397358,0.1447339993308709,41,1.016954677685912,0.6735108195260349
ann,ppo_ann_direct,1998-10-01,1998-10-01,1.120457111994278,-0.879542887210846,0.5404195189476013,5.500376462936401,3.5003764629364014,6.16876745223999,4.16876745223999,0.6683909893035889,0.9642969701311924,0.6322501998382258,42,10.00424641309187,6.559376405639488
ann,ppo_ann_direct,1999-01-01,1999-01-01,0.922252187942706,-1.077747821807861,1.24081552028656,6.16876745223999,4.16876745223999,6.791311264038086,4.791311264038086,0.6225438117980957,1.9701080248644032,1.2788022971091657,43,10.303412595885163,6.687972197153161
ann,ppo_ann_direct,1999-04-01,1999-04-01,1.258814395009761,-0.7411856055259705,1.12457013130188,6.791311264038086,4.791311264038086,6.491153240203857,4.491153240203857,-0.3001580238342285,1.1906945758742702,0.7651541489961488,44,3.4740245128940956,2.2324484579124575
ann,ppo_ann_direct,1999-07-01,1999-07-01,1.39302443035728,-0.6069755554199219,0.9506831765174866,6.491153240203857,4.491153240203857,6.240169525146484,4.240169525146484,-0.250983715057373,0.826617858456412,0.5258822840711685,45,2.4305547936873677,1.5462836828268696
ann,ppo_ann_direct,1999-10-01,1999-10-01,1.3057514234070169,-0.6942485570907593,0.912197768688202,6.240169525146484,4.240169525146484,6.275002956390381,4.275002956390381,0.0348334312438964,0.8981547804156907,0.565679105183952,46,1.240029671828619,0.7809999907108532
ann,ppo_ann_direct,2000-01-01,2000-01-01,1.3608356906996366,-0.6391643285751343,1.3654323816299438,6.275002956390381,4.275002956390381,6.469959735870361,4.469959735870361,0.1949567794799804,1.344534647911233,0.838351497283752,47,2.815815418768715,1.7557324209284926
ann,ppo_ann_direct,2000-04-01,2000-04-01,1.6188846551103997,-0.3811153471469879,0.6719856262207031,6.469959735870361,4.469959735870361,5.865053176879883,3.865053176879883,-0.6049065589904785,0.4076224432655545,0.2516213154546339,48,7.892937173935297,4.872232300547144
ann,ppo_ann_direct,2000-07-01,2000-07-01,1.8600410153617744,-0.1399589776992797,1.6249507665634155,5.865053176879883,3.865053176879883,6.094173431396484,4.094173431396484,0.2291202545166015,1.3450706214191186,0.8219958451384071,49,3.402132601466622,2.079101883933047
ann,ppo_ann_direct,2000-10-01,2000-10-01,2.317116165075203,0.3171161711215973,0.6128242015838623,6.094173431396484,4.094173431396484,5.088987588882446,3.0889875888824463,-1.005185842514038,0.389379274809337,0.2355768236772629,50,20.726090959453703,12.539410778513933
ann,ppo_ann_direct,2001-01-01,2001-01-01,2.264435225745188,0.2644352316856384,0.4598725438117981,5.088987588882446,3.0889875888824463,4.93792724609375,2.93792724609375,-0.1510603427886963,0.1779492927489482,0.1065837977383877,51,0.7147294852200423,0.4280915181710116
ann,ppo_ann_direct,2001-04-01,2001-04-01,2.179534048128218,0.1795340478420257,-0.796064019203186,4.93792724609375,2.93792724609375,4.283624172210693,2.2836241722106934,-0.6543030738830566,0.3919026869187897,0.2323851435974341,52,9.189859386106926,5.449278263109289
ann,ppo_ann_direct,2001-07-01,2001-07-01,1.981831379691465,-0.0181686207652091,-0.8151649832725525,4.283624172210693,2.2836241722106934,4.395451307296753,2.395451307296753,0.1118271350860595,0.333827604571536,0.1959690827095735,53,0.837398780698476,0.49158388541960657
ann,ppo_ann_direct,2001-10-01,2001-10-01,1.7193961983763322,-0.2806037962436676,-1.6448323726654053,4.395451307296753,2.395451307296753,4.197373628616333,2.197373628616333,-0.1980776786804199,1.435398734229553,0.8342055352018628,54,3.2522406242073236,1.8900930214198126
ann,ppo_ann_direct,2002-01-01,2002-01-01,1.695504464419052,-0.3044955432415008,-1.609745979309082,4.197373628616333,2.197373628616333,4.218545436859131,2.218545436859131,0.0211718082427978,1.3884034193512416,0.7988245022079462,55,2.3864875244321158,1.373076932942699
ann,ppo_ann_direct,2002-04-01,2002-04-01,1.4588854238342277,-0.5411145687103271,-1.3113470077514648,4.218545436859131,2.218545436859131,4.62783145904541,2.62783145904541,0.4092860221862793,1.1693719686356303,0.6660756794779379,56,5.173655382714997,2.946920327196889
ann,ppo_ann_direct,2002-07-01,2002-07-01,1.262386543586433,-0.7376134395599365,-1.1081855297088623,4.62783145904541,2.62783145904541,4.991072416305542,2.991072416305542,0.3632409572601318,1.1713055696506216,0.6605052903317761,57,4.277049184964961,2.4118502352218947
ann,ppo_ann_direct,2002-10-01,2002-10-01,1.1730458160528578,-0.826954185962677,-1.379719376564026,4.991072416305542,2.991072416305542,4.966050863265991,2.966050863265991,-0.0250215530395507,1.635728612525957,0.9131718962271208,58,2.3748794543168428,1.3258147824781215
ann,ppo_ann_direct,2003-01-01,2003-01-01,1.2004708682019816,-0.7995291352272034,-2.099763870239258,4.966050863265991,2.966050863265991,4.519582271575928,2.519582271575928,-0.4464685916900635,2.863684413794804,1.5827110593118383,59,8.530460617107561,4.714644635659792
ann,ppo_ann_direct,2003-04-01,2003-04-01,1.3064429648460965,-0.6935570240020752,-2.5318570137023926,4.519582271575928,2.519582271575928,4.118221998214722,2.1182219982147217,-0.401360273361206,3.702280321362872,2.0257272698262976,60,9.368645693755852,5.126116721544116
ann,ppo_ann_direct,2003-07-01,2003-07-01,1.4222042089005944,-0.5777958035469055,-2.6384756565093994,4.118221998214722,2.1182219982147217,3.901809930801392,1.901809930801392,-0.21641206741333,3.8193083038849776,2.068862308730769,61,7.412629123946242,4.015310570118931
ann,ppo_ann_direct,2003-10-01,2003-10-01,1.8489971990864909,-0.1510027945041656,-1.9428377151489256,3.901809930801392,1.901809930801392,3.850443720817566,1.850443720817566,-0.0513662099838256,1.910374886403427,1.0244733498119432,62,3.403926813430014,1.825417790973262
ann,ppo_ann_direct,2004-01-01,2004-01-01,2.11242082953936,0.1124208271503448,-1.6588867902755735,3.850443720817566,1.850443720817566,3.7484946250915527,1.7484946250915527,-0.1019490957260131,1.3896304956645005,0.7377625328077446,63,2.6477901772149965,1.405726481665543
ann,ppo_ann_direct,2004-04-01,2004-04-01,2.365861048985778,0.3658610582351684,-2.02203369140625,3.7484946250915527,1.7484946250915527,3.311393141746521,1.311393141746521,-0.4371014833450317,2.197270209198193,1.154877504099127,64,7.5763399440019015,3.9820976628670124
ann,ppo_ann_direct,2004-07-01,2004-07-01,2.611375438603724,0.6113754510879517,-2.237302541732788,3.311393141746521,1.311393141746521,2.9472243785858154,0.9472243785858154,-0.3641687631607055,2.889803162621193,1.50368168799482,65,7.4509351613184895,3.877023496074008
ann,ppo_ann_direct,2004-10-01,2004-10-01,2.2405930761188304,0.2405930757522583,-1.9418343305587769,2.9472243785858154,0.9472243785858154,3.3835997581481934,1.3835997581481934,0.4363753795623779,1.9622876589570797,1.0108472081914532,66,7.207335476531065,3.7127660216865266
ann,ppo_ann_direct,2005-01-01,2005-01-01,2.1758520047506,0.1758520007133484,-1.4599472284317017,3.3835997581481934,1.3835997581481934,3.745928049087525,1.7459280490875244,0.362328290939331,1.1097750600990928,0.565969462193792,67,4.547112419693269,2.318962520637938
ann,ppo_ann_direct,2005-04-01,2005-04-01,2.113870723652052,0.1138707250356674,-0.670933187007904,3.745928049087525,1.7459280490875244,4.285305023193359,2.28530502319336,0.539376974105835,0.2671349647539968,0.1348726741059241,68,6.253306212441034,3.1572060649259956
ann,ppo_ann_direct,2005-07-01,2005-07-01,2.0381553036466293,0.0381553024053573,-0.497965008020401,4.285305023193359,2.28530502319336,4.520923137664795,2.520923137664795,0.2356181144714355,0.1309919912947307,0.0654746478693399,69,1.335159988286033,0.6673624029851399
ann,ppo_ann_direct,2005-10-01,2005-10-01,2.4188874798725437,0.4188874661922455,-0.3097250461578369,4.520923137664795,2.520923137664795,4.275165319442749,2.275165319442749,-0.2457578182220459,0.2294712019634227,0.1135512219964284,70,1.473153343722146,0.7289732259930297
ann,ppo_ann_direct,2006-01-01,2006-01-01,2.564185685806198,0.5641856789588928,-0.0481421388685703,4.275165319442749,2.275165319442749,4.251791000366211,2.251791000366211,-0.023374319076538,0.3195189489889564,0.1565292251502164,71,0.33132290551906657,0.16231186863728192
ann,ppo_ann_direct,2006-04-01,2006-04-01,2.551055152111449,0.5510551333427429,0.8499751091003418,4.251791000366211,2.251791000366211,4.777376890182495,2.777376890182495,0.5255858898162842,0.6925146557858547,0.3358636318445219,72,6.489101300661735,3.1471581316557873
ann,ppo_ann_direct,2006-07-01,2006-07-01,3.00643734862715,1.0064373016357422,0.6652160286903381,4.777376890182495,2.777376890182495,4.274579286575317,2.2745792865753174,-0.5027976036071777,1.2594527675564184,0.6047154862974463,73,6.480817682391178,3.1117092417971226
ann,ppo_ann_direct,2006-10-01,2006-10-01,2.6638699021856107,0.6638699173927307,0.3707195818424225,4.274579286575317,2.2745792865753174,4.390874147415161,2.390874147415161,0.1162948608398437,0.5107922208655172,0.2427999957224033,74,0.8335464533317513,0.3962180061404227
ann,ppo_ann_direct,2007-01-01,2007-01-01,1.8852002787670017,-0.1147997230291366,0.8008094429969788,4.390874147415161,2.390874147415161,5.438106060028076,3.438106060028076,1.047231912612915,0.4434963262836225,0.2087034467413835,75,22.6063191556848,10.638231810087055
ann,sac_ann_direct,1988-04-01,1988-04-01,3.297757893079778,1.297757863998413,0.927920937538147,6.663333333333334,4.663333415985107,3.4264674186706543,1.4264674186706543,-3.23686591466268,3.1624242551876094,3.1624242551876094,0,212.88557817106005,212.88557817106005
ann,sac_ann_direct,1988-07-01,1988-07-01,3.299051083681803,1.29905104637146,1.2312743663787842,3.4264674186706543,1.4264674186706543,0.9144935607910156,-1.0855064392089844,-2.5119738578796387,3.0765531699965947,3.0457876382966287,1,129.7642348615382,128.46659251292283
ann,sac_ann_direct,1988-10-01,1988-10-01,2.8269986504442417,0.8269986510276794,0.2992233037948608,0.9144935607910156,-1.0855064392089844,0.7856302261352539,-1.214369773864746,-0.1288633346557617,0.7303546374704176,0.7158205801847562,2,1.0964061491684807,1.0745876668000278
ann,sac_ann_direct,1989-01-01,1989-01-01,2.0906461947387767,0.0906461924314498,0.99506413936615,0.7856302261352539,-1.214369773864746,3.307430624961853,1.307430624961853,2.521800398826599,1.1392407780807672,1.1054041877309904,3,128.6147621858837,124.79477513420078
ann,sac_ann_direct,1989-04-01,1989-04-01,2.189201524850044,0.1892015188932418,1.6123939752578735,3.307430624961853,1.307430624961853,5.5233447551727295,3.523344755172729,2.2159141302108765,1.8267319237222763,1.7547513972672428,4,100.95360541667908,96.97563055837631
ann,sac_ann_direct,1989-07-01,1989-07-01,2.4384678844369003,0.4384678900241852,2.3563454151153564,5.5233447551727295,3.523344755172729,7.057045936584473,5.057045936584473,1.5337011814117432,3.2036598796362195,3.046648668797876,5,52.33383410939293,49.768955511149905
ann,sac_ann_direct,1989-10-01,1989-10-01,2.228102309814504,0.2281023114919662,2.187694549560547,7.057045936584473,5.057045936584473,7.765536308288574,5.765536308288574,0.7084903717041016,2.495230246276181,2.3492097450539933,6,14.354023050610817,13.51402776619447
ann,sac_ann_direct,1990-01-01,1990-01-01,2.0615177548117063,0.0615177564322948,1.928780436515808,7.765536308288574,5.765536308288574,7.968090057373047,5.968090057373047,0.2025537490844726,1.8679842226263363,1.7410833643469843,7,4.107997095149531,3.8289217416914516
ann,sac_ann_direct,1990-04-01,1990-04-01,1.8943204506457656,-0.1056795492768287,2.608952760696411,7.968090057373047,5.968090057373047,8.711492538452148,6.711492538452148,0.7434024810791016,3.4697501457955227,3.2016935380233207,8,17.11288199107106,15.79082106363192
ann,sac_ann_direct,1990-07-01,1990-07-01,2.302189040987968,0.3021890521049499,1.9470810890197756,8.711492538452148,6.711492538452148,8.135731220245361,6.135731220245361,-0.5757613182067871,2.020030716375627,1.84533289985587,9,10.092379135803046,9.219562408700124
ann,sac_ann_direct,1990-10-01,1990-10-01,2.5176750243748662,0.5176750421524048,1.2178404331207275,8.135731220245361,6.135731220245361,6.889364242553711,4.889364242553711,-1.2463669776916504,1.1648981738473565,1.0535130276380391,10,32.77717545683288,29.643089952578176
ann,sac_ann_direct,1991-01-01,1991-01-01,2.753002558069974,0.7530025839805603,-0.7868800759315491,6.889364242553711,4.889364242553711,2.693088293075561,0.6930882930755615,-4.196275949478149,2.637476202847296,2.361433339106206,11,354.79378570351724,317.6604487136282
ann,sac_ann_direct,1991-04-01,1991-04-01,2.4908672496842343,0.4908672571182251,-2.544213056564331,2.693088293075561,0.6930882930755615,1.5513348579406738,-0.4486651420593261,-1.1417534351348877,3.6078207933712094,3.197917771107123,12,32.13181977901599,28.481158952828874
ann,sac_ann_direct,1991-07-01,1991-07-01,2.090823709350501,0.0908237099647522,-3.2182095050811768,1.5513348579406738,-0.4486651420593261,1.629728078842163,-0.3702719211578369,0.0783932209014892,5.187299705297509,4.551964543994914,13,9.263472037869926,8.128891459193952
ann,sac_ann_direct,1991-10-01,1991-10-01,1.813858018777165,-0.1861419826745987,-2.8096516132354736,1.629728078842163,-0.3702719211578369,1.5242443084716797,-0.4757556915283203,-0.1054837703704834,3.9828326141735375,3.460069156522984,14,7.218503704173751,6.271044867458306
ann,sac_ann_direct,1992-01-01,1992-01-01,1.955003744431472,-0.044996254146099,-2.537150859832764,1.5242443084716797,-0.4757556915283203,1.5709190368652344,-0.4290809631347656,0.0466747283935546,3.2208097586893074,2.770084341670931,15,5.721485797284544,4.920811660916045
ann,sac_ann_direct,1992-04-01,1992-04-01,1.8188256173185864,-0.1811743825674057,-1.6947647333145142,1.5709190368652344,-0.4290809631347656,1.2676310539245603,-0.7323689460754395,-0.3032879829406738,1.478136267601611,1.2585706117865665,16,4.412844055047879,3.7573503633003393
ann,sac_ann_direct,1992-07-01,1992-07-01,1.9588657240489973,-0.041134275496006,-0.8346461653709412,1.2676310539245603,-0.7323689460754395,0.9086899757385254,-1.0913100242614746,-0.3589410781860351,0.3628930090657249,0.3058981919185644,17,3.203717790358042,2.7005521049053054
ann,sac_ann_direct,1992-10-01,1992-10-01,1.997811734817981,-0.0021882650908082,-0.2554259896278381,0.9086899757385254,-1.0913100242614746,1.033400535583496,-0.966599464416504,0.1247105598449707,0.0341812789664724,0.0285247476814857,18,0.36991468962955776,0.3086988990584039
ann,sac_ann_direct,1993-01-01,1993-01-01,2.2917308180036904,0.2917308211326599,0.4401823878288269,1.033400535583496,-0.966599464416504,1.9060752391815183,-0.0939247608184814,0.8726747035980225,0.2581432531060695,0.213269856171083,19,15.55231238745861,12.848832522607827
ann,sac_ann_direct,1993-04-01,1993-04-01,2.854105750827715,0.8541057705879211,0.0712927505373954,1.9060752391815183,-0.0939247608184814,0.5442056655883789,-1.455794334411621,-1.3618695735931396,0.9175068690390562,0.750435233480158,20,37.986397188176944,31.069337794533862
ann,sac_ann_direct,1993-07-01,1993-07-01,2.4856648607367555,0.4856648743152618,0.3848359882831573,0.5442056655883789,-1.455794334411621,1.355168342590332,-0.644831657409668,0.8109626770019531,0.3756857854316137,0.3042032501585696,21,13.575914452547693,10.992796268815615
ann,sac_ann_direct,1993-10-01,1993-10-01,2.395920836862963,0.395920842885971,-0.0182364750653505,1.355168342590332,-0.644831657409668,0.9865193367004396,-1.0134806632995603,-0.3686490058898926,0.1705098072973029,0.136685877345926,22,2.886712981678458,2.314077429332919
ann,sac_ann_direct,1994-01-01,1994-01-01,2.072027640234714,0.072027638554573,1.3115384578704834,0.9865193367004396,-1.0134806632995603,3.924505233764648,1.9245052337646484,2.937985897064209,1.7284306570872097,1.3717072577519984,23,174.8954083754954,138.79949423048336
ann,sac_ann_direct,1994-04-01,1994-04-01,2.222547162346288,0.2225471585988998,1.017655372619629,3.924505233764648,1.9245052337646484,5.2403857707977295,3.240385770797729,1.315880537033081,0.7404926252854888,0.5817888691157593,24,35.741591359465545,28.081387048796245
ann,sac_ann_direct,1994-07-01,1994-07-01,2.27147768452114,0.2714776992797851,2.2177205085754395,5.2403857707977295,3.240385770797729,6.939233779907227,4.939233779907227,1.698848009109497,2.821450724089829,2.1945846376892573,25,62.378772515525895,48.519541635676475
ann,sac_ann_direct,1994-10-01,1994-10-01,2.360737073132159,0.3607370853424072,1.4003933668136597,6.939233779907227,4.939233779907227,6.856572151184082,4.856572151184082,-0.0826616287231445,1.1113653301355,0.8557992549563251,26,1.9965030732217037,1.5373935071133007
ann,sac_ann_direct,1995-01-01,1995-01-01,2.3361355289626102,0.3361355364322662,1.6111963987350464,6.856572151184082,4.856572151184082,7.096311569213867,5.096311569213867,0.2397394180297851,1.416711515356725,1.0800197020638438,27,3.556288954686499,2.7111109747183293
ann,sac_ann_direct,1995-04-01,1995-04-01,2.480227270707921,0.4802272617816925,0.551544189453125,7.096311569213867,5.096311569213867,6.093072891235352,4.093072891235352,-1.0032386779785156,0.4833675039173025,0.3648067780138656,28,20.714684920306638,15.633772237701661
ann,sac_ann_direct,1995-07-01,1995-07-01,2.6120028525056527,0.6120028495788574,-0.1048694401979446,6.093072891235352,4.093072891235352,5.230540990829468,3.230540990829468,-0.8625319004058838,0.4544424155581352,0.3395466913856814,29,15.327105955815453,11.451985857048912
ann,sac_ann_direct,1995-10-01,1995-10-01,2.832830866593396,0.8328308463096619,-0.5911908745765686,5.230540990829468,3.230540990829468,1.4574131965637207,-0.5425868034362793,-3.773127794265747,2.292009878842242,1.6954005631892333,30,286.9493845982231,212.25656693084287
ann,sac_ann_direct,1996-01-01,1996-01-01,2.4088555595552203,0.4088555574417114,-0.9984135627746582,1.4574131965637207,-0.5425868034362793,0.7292094230651855,-1.2707905769348145,-0.7282037734985352,0.7186057615909164,0.5262374206660927,31,11.697053667692172,8.565791815879306
ann,sac_ann_direct,1996-04-01,1996-04-01,2.064251686082144,0.0642516836524009,-1.551543951034546,0.7292094230651855,-1.2707905769348145,1.1524171829223633,-0.8475828170776367,0.4232077598571777,1.2256830756484458,0.8885961279614653,32,5.724081830289205,4.149846768373313
ann,sac_ann_direct,1996-07-01,1996-07-01,1.857869095782658,-0.1421309113502502,-0.1656803041696548,1.1524171829223633,-0.8475828170776367,0.9331116676330566,-1.0668883323669434,-0.2193055152893066,0.0387356684597582,0.0278017719541724,33,1.0104162524659412,0.725206595028333
ann,sac_ann_direct,1996-10-01,1996-10-01,1.6866075652365924,-0.3133924305438995,0.7997262477874756,0.9331116676330566,-1.0668883323669434,3.977408647537232,1.9774086475372317,3.044296979904175,1.3447702614076982,0.9555308491830438,34,186.80974126380306,132.73826454089715
ann,sac_ann_direct,1997-01-01,1997-01-01,2.068917677659716,0.0689176768064498,0.9552679061889648,3.977408647537232,1.9774086475372317,5.266750812530518,3.2667508125305176,1.289342164993286,0.6272583543166802,0.4412434435132917,35,34.19960626840515,24.05763419940242
ann,sac_ann_direct,1997-04-01,1997-04-01,2.6936219518743703,0.6936219334602356,1.3623006343841553,5.266750812530518,3.2667508125305176,6.023406982421875,4.023406982421875,0.7566561698913574,1.4662957517423174,1.0211477430832858,36,13.616993175322932,9.483054037385722
ann,sac_ann_direct,1997-07-01,1997-07-01,2.9532792822564384,0.9532792568206788,1.527459740638733,6.023406982421875,4.023406982421875,6.185845375061035,4.185845375061035,0.1624383926391601,2.0779465942609776,1.4326383798979945,37,3.495876538841662,2.410228884015539
ann,sac_ann_direct,1997-10-01,1997-10-01,3.4943497510074293,1.494349718093872,1.3527684211730957,6.185845375061035,4.185845375061035,3.455405116081238,1.4554051160812378,-2.7304402589797974,3.893602681414576,2.657596401344283,38,153.59038399937765,104.83382234818502
ann,sac_ann_direct,1998-01-01,1998-01-01,3.4085923050901443,1.4085923433303833,0.7872873544692993,3.455405116081238,1.4554051160812378,0.3786416053771972,-1.6213583946228027,-3.0767635107040405,3.2406904490226,2.1898286754167837,39,192.66984391276904,130.1926104097686
ann,sac_ann_direct,1998-04-01,1998-04-01,2.570132346799592,0.5701323747634888,-0.1910115629434585,0.3786416053771972,-1.6213583946228027,1.064269781112671,-0.9357302188873292,0.6856281757354736,0.390302232878742,0.2611011711025649,40,9.799150202790653,6.5553547436493025
ann,sac_ann_direct,1998-07-01,1998-07-01,1.7336093188314416,-0.2663906812667846,-0.858507513999939,1.064269781112671,-0.9357302188873292,1.0246033668518066,-0.9753966331481934,-0.0396664142608642,0.4396389133049908,0.2911649567996099,41,0.7524204324016734,0.49831453964903166
