date,quarter,inflation,output_gap,output_gap_lag1,output_gap_lag2,inflation_lag1,inflation_lag2,policy_rate_lag1,output_gap_lag3,inflation_lag3,policy_rate_lag2,inflation_fitted,inflation_resid
2002-10-01,2002Q4,1.71927803816061,-2.198352124196745,-1.7407035942341054,-1.5524042287355044,1.4540094251135116,1.3680799113420683,1.74,-1.5478301217443755,1.6191258588266422,1.75,1.702351740207169,0.016926297953441027
2003-01-01,2003Q1,1.8932758164861063,-2.253190250269732,-2.198352124196745,-1.7407035942341054,1.71927803816061,1.4540094251135116,1.4433333333333334,-1.5524042287355044,1.3680799113420683,1.74,1.9841306756310968,-0.09085485914499047
2003-04-01,2003Q2,1.8958724392106772,-1.957765139387746,-2.253190250269732,-2.198352124196745,1.8932758164861063,1.71927803816061,1.25,-1.7407035942341054,1.4540094251135116,1.4433333333333334,2.063477392850237,-0.16760495363955985
2003-07-01,2003Q3,1.9880381747660716,-0.8991340270190662,-1.957765139387746,-2.253190250269732,1.8958724392106772,1.8932758164861063,1.2466666666666668,-2.198352124196745,1.71927803816061,1.25,1.9969142993345912,-0.008876124568519606
2003-10-01,2003Q4,2.01661704884577,-0.3498269521365671,-0.8991340270190662,-1.957765139387746,1.9880381747660716,1.8958724392106772,1.0166666666666666,-2.253190250269732,1.8932758164861063,1.2466666666666668,2.1561654684939553,-0.1395484196481851
2004-01-01,2004Q1,2.239932256142652,-0.4055709989387424,-0.3498269521365671,-0.8991340270190662,2.01661704884577,1.9880381747660716,0.9966666666666668,-1.957765139387746,1.8958724392106772,1.0166666666666666,2.143340925554069,0.09659133058858282
2004-04-01,2004Q2,2.6924752830599807,-0.2628823518874057,-0.4055709989387424,-0.3498269521365671,2.239932256142652,2.01661704884577,1.0033333333333332,-0.8991340270190662,1.9880381747660716,0.9966666666666668,2.296795140773771,0.39568014228620996
2004-07-01,2004Q3,2.754290904155709,0.0401517143853169,-0.2628823518874057,-0.4055709989387424,2.6924752830599807,2.239932256142652,1.01,-0.3498269521365671,2.01661704884577,1.0033333333333332,2.88168810058104,-0.12739719642533087
2004-10-01,2004Q4,2.919396556381937,0.4061641903795987,0.0401517143853169,-0.2628823518874057,2.754290904155709,2.6924752830599807,1.4333333333333331,-0.4055709989387424,2.239932256142652,1.01,2.8660907593124243,0.05330579706951255
2005-01-01,2005Q1,3.0045529922428926,0.8710006320400865,0.4061641903795987,0.0401517143853169,2.919396556381937,2.754290904155709,1.95,-0.2628823518874057,2.6924752830599807,1.4333333333333331,3.014496688594292,-0.009943696351399467
2005-04-01,2005Q2,2.918035295268062,0.7414110598988444,0.8710006320400865,0.4061641903795987,3.0045529922428926,2.919396556381937,2.47,0.0401517143853169,2.754290904155709,1.95,3.16702062635542,-0.24898533108735776
2005-07-01,2005Q3,3.193383951284723,0.9101541884476204,0.7414110598988444,0.8710006320400865,2.918035295268062,3.0045529922428926,2.9433333333333334,0.4061641903795987,2.919396556381937,2.47,2.8714394373902588,0.3219445138944641
2005-10-01,2005Q4,3.2394685469278706,0.8642366974097371,0.9101541884476204,0.7414110598988444,3.193383951284723,2.918035295268062,3.4599999999999995,0.8710006320400865,3.0045529922428926,2.9433333333333334,3.2955737424320257,-0.05610519550415516
2006-01-01,2006Q1,3.1492702384293025,1.616482354282489,0.8642366974097371,0.9101541884476204,3.2394685469278706,3.193383951284723,3.98,0.7414110598988444,2.918035295268062,3.4599999999999995,3.230496082790364,-0.0812258443610614
2006-04-01,2006Q2,3.301317736268672,1.3075173930252149,1.616482354282489,0.8642366974097371,3.1492702384293025,3.2394685469278706,4.456666666666667,0.9101541884476204,3.193383951284723,3.98,3.0474365759225828,0.2538811603460891
2006-07-01,2006Q3,3.089819387756432,0.9175328045810004,1.3075173930252149,1.616482354282489,3.301317736268672,3.1492702384293025,4.906666666666667,0.8642366974097371,3.2394685469278706,4.456666666666667,3.4755759675726052,-0.38575657981617306
2006-10-01,2006Q4,2.628317732813823,1.2601615616674169,0.9175328045810004,1.3075173930252149,3.089819387756432,3.301317736268672,5.246666666666667,1.616482354282489,3.1492702384293025,4.906666666666667,3.2215737122380546,-0.5932559794242316
2007-01-01,2007Q1,2.868650821896157,1.047552809658292,1.2601615616674169,0.9175328045810004,2.628317732813823,3.089819387756432,5.246666666666667,1.3075173930252149,3.301317736268672,5.246666666666667,2.2655589778905223,0.6030918440056348
2007-04-01,2007Q2,2.6922644815723373,1.1448535909197588,1.047552809658292,1.2601615616674169,2.868650821896157,2.628317732813823,5.256666666666667,0.9175328045810004,3.089819387756432,5.246666666666667,3.0388390840764896,-0.3465746025041523
