case_id,case_group,evaluation_type,loss_function,environment,policy_name,rule_family,source_env,training_env,policy_parameterization,algo,source_file,result_metric,result_value,secondary_metric,secondary_value,comparison_metric,comparison_value,solver_status
case_0286,external_models,external_model_eval,artificial,pyfrbus,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,51.98250185459621,mean_period_loss,2.548199589455531,improvement_vs_pyfrbus_baseline_pct,-367577.7898138695,
case_0287,external_models,external_model_eval,artificial,pyfrbus,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,795.6563383480483,mean_period_loss,39.01956744657816,improvement_vs_pyfrbus_baseline_pct,-5627662.294964269,
case_0288,external_models,external_model_eval,artificial,pyfrbus,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,866.9785740550913,mean_period_loss,42.34088586079972,improvement_vs_pyfrbus_baseline_pct,-6132132.088717198,
case_0289,external_models,external_model_eval,artificial,pyfrbus,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,91.14805135922514,mean_period_loss,4.530200746957816,improvement_vs_pyfrbus_baseline_pct,-644599.9061981044,
case_0290,external_models,external_model_eval,artificial,pyfrbus,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,26.38417092677652,mean_period_loss,1.2549603631003687,improvement_vs_pyfrbus_baseline_pct,-186518.0600457345,
case_0291,external_models,external_model_eval,artificial,pyfrbus,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,1.1852446856487533,mean_period_loss,0.056032107920564,improvement_vs_pyfrbus_baseline_pct,-8283.362301932691,
case_0292,external_models,external_model_eval,artificial,pyfrbus,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,2.481281457680535,mean_period_loss,0.1170581273818459,improvement_vs_pyfrbus_baseline_pct,-17450.36886870135,
case_0293,external_models,external_model_eval,artificial,pyfrbus,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,0.8059700755183423,mean_period_loss,0.038684008365311,improvement_vs_pyfrbus_baseline_pct,-5600.712459965986,
case_0294,external_models,external_model_eval,artificial,pyfrbus,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,157.64639503899605,mean_period_loss,7.665231185862695,improvement_vs_pyfrbus_baseline_pct,-1114949.7962217112,
case_0295,external_models,external_model_eval,artificial,pyfrbus,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,24.14105928653149,mean_period_loss,1.147074115881532,improvement_vs_pyfrbus_baseline_pct,-170652.29174358552,
case_0296,external_models,external_model_eval,artificial,pyfrbus,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,673.6589324228805,mean_period_loss,32.926353539334734,improvement_vs_pyfrbus_baseline_pct,-4764761.607747247,
case_0297,external_models,external_model_eval,artificial,pyfrbus,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,834.2181951269395,mean_period_loss,40.74838690309226,improvement_vs_pyfrbus_baseline_pct,-5900414.428196349,
case_0298,external_models,external_model_eval,artificial,pyfrbus,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,0.0271628383780964,mean_period_loss,0.0012759936211452,improvement_vs_pyfrbus_baseline_pct,-92.1256581275299,
case_0299,external_models,external_model_eval,artificial,pyfrbus,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,22.08916338348716,mean_period_loss,1.061551490560099,improvement_vs_pyfrbus_baseline_pct,-156139.0127815656,
case_0300,external_models,external_model_eval,artificial,pyfrbus,riccati_reference,theory_reference,benchmark,benchmark,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,2.0924873827450536,mean_period_loss,0.0987903769653075,improvement_vs_pyfrbus_baseline_pct,-14700.386835038107,
case_0301,external_models,external_model_eval,artificial,pyfrbus,pyfrbus_baseline,,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_loss,0.0141380587282444,mean_period_loss,0.0006471046904062,improvement_vs_pyfrbus_baseline_pct,0.0,
case_0302,external_models,external_model_eval,revealed,NK_CW09,ppo_ann_direct,ann_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0303,external_models,external_model_eval,revealed,NK_CW09,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0304,external_models,external_model_eval,revealed,NK_CW09,sac_ann_direct,ann_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0305,external_models,external_model_eval,revealed,NK_CW09,td3_ann_direct,ann_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0306,external_models,external_model_eval,revealed,NK_CW09,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0307,external_models,external_model_eval,revealed,NK_CW09,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0308,external_models,external_model_eval,revealed,NK_CW09,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0309,external_models,external_model_eval,revealed,NK_CW09,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0310,external_models,external_model_eval,revealed,NK_CW09,ppo_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0311,external_models,external_model_eval,revealed,NK_CW09,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,10730.52218456574,mean_period_revealed_loss,126.06982594649004,improvement_vs_NK_CW09_baseline_revealed_pct,7.659316211278562,ok
case_0312,external_models,external_model_eval,revealed,NK_CW09,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,12015.758097443828,mean_period_revealed_loss,141.51887803156797,improvement_vs_NK_CW09_baseline_revealed_pct,-3.4006826390744225,ok
case_0313,external_models,external_model_eval,revealed,NK_CW09,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,4422.544951772329,mean_period_revealed_loss,53.1565644428682,improvement_vs_NK_CW09_baseline_revealed_pct,61.942129384867215,ok
case_0314,external_models,external_model_eval,revealed,NK_CW09,NK_CW09_baseline,external_baseline,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,11620.579082040947,mean_period_revealed_loss,133.61414403790278,improvement_vs_NK_CW09_baseline_revealed_pct,0.0,ok
case_0315,external_models,external_model_eval,revealed,NK_CW09,ppo_svar_direct,svar_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0316,external_models,external_model_eval,revealed,NK_CW09,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0317,external_models,external_model_eval,revealed,NK_CW09,sac_svar_direct,svar_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,9934.417562342476,mean_period_revealed_loss,115.26495811605174,improvement_vs_NK_CW09_baseline_revealed_pct,14.51013334012204,ok
case_0318,external_models,external_model_eval,revealed,NK_CW09,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,17470.340334642347,mean_period_revealed_loss,201.17976041681007,improvement_vs_NK_CW09_baseline_revealed_pct,-50.33967077976285,ok
case_0319,external_models,external_model_eval,revealed,NK_CW09,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0320,external_models,external_model_eval,revealed,NK_CW09,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0321,external_models,external_model_eval,revealed,NK_CW09,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,4450.241215977201,mean_period_revealed_loss,48.97109277604375,improvement_vs_NK_CW09_baseline_revealed_pct,61.70379131230356,ok
case_0322,external_models,external_model_eval,revealed,NK_CW09,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_NK_CW09_baseline_revealed_pct,-inf,failed
case_0323,external_models,external_model_eval,revealed,US_CCTW10,ppo_ann_direct,ann_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0324,external_models,external_model_eval,revealed,US_CCTW10,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0325,external_models,external_model_eval,revealed,US_CCTW10,sac_ann_direct,ann_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0326,external_models,external_model_eval,revealed,US_CCTW10,td3_ann_direct,ann_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0327,external_models,external_model_eval,revealed,US_CCTW10,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0328,external_models,external_model_eval,revealed,US_CCTW10,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0329,external_models,external_model_eval,revealed,US_CCTW10,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0330,external_models,external_model_eval,revealed,US_CCTW10,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0331,external_models,external_model_eval,revealed,US_CCTW10,ppo_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0332,external_models,external_model_eval,revealed,US_CCTW10,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,4.439040700688837e-29,mean_period_revealed_loss,4.439040709045699e-31,improvement_vs_US_CCTW10_baseline_revealed_pct,93.53392574460187,ok
case_0333,external_models,external_model_eval,revealed,US_CCTW10,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,4.2966225875511235e-28,mean_period_revealed_loss,4.2966225956398736e-30,improvement_vs_US_CCTW10_baseline_revealed_pct,37.41377344385414,ok
case_0334,external_models,external_model_eval,revealed,US_CCTW10,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,5.365014816381079e-29,mean_period_revealed_loss,5.365014826481169e-31,improvement_vs_US_CCTW10_baseline_revealed_pct,92.18511689278992,ok
case_0335,external_models,external_model_eval,revealed,US_CCTW10,US_CCTW10_baseline,external_baseline,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,6.865124842918338e-28,mean_period_revealed_loss,6.865124855842507e-30,improvement_vs_US_CCTW10_baseline_revealed_pct,0.0,ok
case_0336,external_models,external_model_eval,revealed,US_CCTW10,ppo_svar_direct,svar_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0337,external_models,external_model_eval,revealed,US_CCTW10,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0338,external_models,external_model_eval,revealed,US_CCTW10,sac_svar_direct,svar_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,2.6141297661538275e-29,mean_period_revealed_loss,2.6141297710751456e-31,improvement_vs_US_CCTW10_baseline_revealed_pct,96.19215990099522,ok
case_0339,external_models,external_model_eval,revealed,US_CCTW10,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,2.177994831046678e-29,mean_period_revealed_loss,2.1779948351469347e-31,improvement_vs_US_CCTW10_baseline_revealed_pct,96.8274505112702,ok
case_0340,external_models,external_model_eval,revealed,US_CCTW10,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0341,external_models,external_model_eval,revealed,US_CCTW10,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0342,external_models,external_model_eval,revealed,US_CCTW10,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0343,external_models,external_model_eval,revealed,US_CCTW10,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_CCTW10_baseline_revealed_pct,-inf,failed
case_0344,external_models,external_model_eval,revealed,US_KS15,ppo_ann_direct,ann_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0345,external_models,external_model_eval,revealed,US_KS15,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0346,external_models,external_model_eval,revealed,US_KS15,sac_ann_direct,ann_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0347,external_models,external_model_eval,revealed,US_KS15,td3_ann_direct,ann_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0348,external_models,external_model_eval,revealed,US_KS15,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,196.33699919479423,mean_period_revealed_loss,1.875293702347892,improvement_vs_US_KS15_baseline_revealed_pct,-29.757345369870176,ok
case_0349,external_models,external_model_eval,revealed,US_KS15,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0350,external_models,external_model_eval,revealed,US_KS15,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0351,external_models,external_model_eval,revealed,US_KS15,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0352,external_models,external_model_eval,revealed,US_KS15,ppo_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,94.4087055326317,mean_period_revealed_loss,0.8187032579802023,improvement_vs_US_KS15_baseline_revealed_pct,37.60614117583563,ok
case_0353,external_models,external_model_eval,revealed,US_KS15,sac_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,98.02548772489668,mean_period_revealed_loss,0.9116397838316544,improvement_vs_US_KS15_baseline_revealed_pct,35.21584256694374,ok
case_0354,external_models,external_model_eval,revealed,US_KS15,td3_benchmark_transfer,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,94.91244977235216,mean_period_revealed_loss,0.8352947734756394,improvement_vs_US_KS15_baseline_revealed_pct,37.27322116809609,ok
case_0355,external_models,external_model_eval,revealed,US_KS15,empirical_taylor_rule,empirical_rule,svar,svar,fixed_rule,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0356,external_models,external_model_eval,revealed,US_KS15,US_KS15_baseline,external_baseline,,,,,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,151.31089391135458,mean_period_revealed_loss,2.0747228844491934,improvement_vs_US_KS15_baseline_revealed_pct,0.0,ok
case_0357,external_models,external_model_eval,revealed,US_KS15,ppo_svar_direct,svar_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,104.2207719106315,mean_period_revealed_loss,0.8980485879546493,improvement_vs_US_KS15_baseline_revealed_pct,31.121435333209263,ok
case_0358,external_models,external_model_eval,revealed,US_KS15,ppo_svar_direct_nonlinear,svar_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0359,external_models,external_model_eval,revealed,US_KS15,sac_svar_direct,svar_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,2481.597990513896,mean_period_revealed_loss,14.270002126180026,improvement_vs_US_KS15_baseline_revealed_pct,-1540.0656465407833,ok
case_0360,external_models,external_model_eval,revealed,US_KS15,td3_svar_direct,svar_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,93.49813945328371,mean_period_revealed_loss,0.8725974184007147,improvement_vs_US_KS15_baseline_revealed_pct,38.2079260545116,ok
case_0361,external_models,external_model_eval,revealed,US_KS15,ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0362,external_models,external_model_eval,revealed,US_KS15,ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0363,external_models,external_model_eval,revealed,US_KS15,sac_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_KS15_baseline_revealed_pct,-inf,failed
case_0364,external_models,external_model_eval,revealed,US_KS15,td3_svar_revealed_direct,svar_revealed_direct,svar,svar,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,258.7991001134566,mean_period_revealed_loss,2.2890446190181755,improvement_vs_US_KS15_baseline_revealed_pct,-71.03798241062135,ok
case_0365,external_models,external_model_eval,revealed,US_SW07,ppo_ann_direct,ann_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0366,external_models,external_model_eval,revealed,US_SW07,ppo_ann_direct_nonlinear,ann_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0367,external_models,external_model_eval,revealed,US_SW07,sac_ann_direct,ann_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0368,external_models,external_model_eval,revealed,US_SW07,td3_ann_direct,ann_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0369,external_models,external_model_eval,revealed,US_SW07,ppo_ann_revealed_direct,ann_revealed_direct,ann,ann,linear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0370,external_models,external_model_eval,revealed,US_SW07,ppo_ann_revealed_direct_nonlinear,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0371,external_models,external_model_eval,revealed,US_SW07,sac_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,sac,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
case_0372,external_models,external_model_eval,revealed,US_SW07,td3_ann_revealed_direct,ann_revealed_direct,ann,ann,standard_nonlinear,td3,outputs\phase10\external_model_robustness\all_external_summary.csv,total_discounted_revealed_loss,inf,mean_period_revealed_loss,inf,improvement_vs_US_SW07_baseline_revealed_pct,-inf,failed
