inflation,output_gap,output_gap_lag1,output_gap_lag2,inflation_lag1,inflation_lag2,policy_rate_lag1,inflation_fitted,inflation_resid
2.2399322561426516,-0.4055709989387424,-0.3498269521365671,-0.8991340270190662,2.01661704884577,1.9880381747660714,0.9966666666666667,2.334245165826137,-0.09431290968348538
2.6924752830599807,-0.2628823518874057,-0.4055709989387424,-0.3498269521365671,2.2399322561426516,2.01661704884577,1.0033333333333332,2.6201681241626624,0.07230715889731831
2.7542909041557095,0.04015171438531695,-0.2628823518874057,-0.4055709989387424,2.6924752830599807,2.2399322561426516,1.01,3.263161491765038,-0.5088705876093282
2.919396556381937,0.4061641903795987,0.04015171438531695,-0.2628823518874057,2.7542909041557095,2.6924752830599807,1.4333333333333333,3.367695319765426,-0.4482987633834892
3.0045529922428926,0.8710006320400865,0.4061641903795987,0.04015171438531695,2.919396556381937,2.7542909041557095,1.95,3.5742052044708643,-0.5696522122279717
2.918035295268062,0.7414110598988444,0.8710006320400865,0.4061641903795987,3.0045529922428926,2.919396556381937,2.47,3.4121676311585087,-0.4941323358904466
3.193383951284723,0.9101541884476205,0.7414110598988444,0.8710006320400865,2.918035295268062,3.0045529922428926,2.9433333333333334,3.2546122875586887,-0.061228336273965844
3.2394685469278706,0.8642366974097371,0.9101541884476205,0.7414110598988444,3.193383951284723,2.918035295268062,3.4599999999999995,3.5075210812897497,-0.26805253436187915
3.1492702384293025,1.616482354282489,0.8642366974097371,0.9101541884476205,3.2394685469278706,3.193383951284723,3.98,3.4748778848565713,-0.3256076464272688
3.301317736268672,1.3075173930252149,1.616482354282489,0.8642366974097371,3.1492702384293025,3.2394685469278706,4.456666666666667,3.5163824121055307,-0.21506467583685884
3.0898193877564317,0.9175328045810005,1.3075173930252149,1.616482354282489,3.301317736268672,3.1492702384293025,4.906666666666667,3.5641290227438005,-0.4743096349873688
2.628317732813823,1.2601615616674167,0.9175328045810005,1.3075173930252149,3.0898193877564317,3.301317736268672,5.246666666666667,3.2561955689135615,-0.6278778360997386
2.868650821896157,1.047552809658292,1.2601615616674167,0.9175328045810005,2.628317732813823,3.0898193877564317,5.246666666666667,2.8171642009227607,0.0514866209733964
