output_gap,output_gap_lag1,inflation_lag1,policy_rate_lag1,policy_rate_lag2,output_gap_fitted,output_gap_resid
1.1332689922504358,0.42512145750617236,1.8688579479619882,5.276666666666666,5.28,0.43453120600628226,0.6987377862441535
1.400055588244875,1.1332689922504358,1.6532193716764176,5.523333333333333,5.276666666666666,1.1490953608408767,0.25096022740399837
1.2549509023953576,1.400055588244875,1.7616546785962583,5.533333333333334,5.523333333333333,1.3310768716167973,-0.07612596922143977
1.2397113531875448,1.2549509023953576,1.5617409460253917,5.506666666666667,5.533333333333334,1.2016364487992859,0.03807490438825889
1.1285864300141668,1.2397113531875448,1.1079288371958818,5.52,5.506666666666667,1.2231882739039908,-0.09460184388982396
1.339770052050504,1.1285864300141668,1.1457777319093587,5.5,5.52,1.1116828954994187,0.22808715655108536
1.8855023784384528,1.339770052050504,1.1322847299959804,5.533333333333334,5.5,1.3179443282680423,0.5675580501704105
1.7586825777589965,1.8855023784384528,1.0817241648669373,4.86,5.533333333333334,1.6732570875282335,0.08542549023076296
1.529802432444427,1.7586825777589965,1.2642897410799492,4.733333333333333,4.86,1.6797579207809978,-0.1499554883365708
1.790403759411241,1.529802432444427,1.4051952908000764,4.746666666666667,4.733333333333333,1.494408730492063,0.29599502891917795
2.3597338883396546,1.790403759411241,1.3361338359626274,5.093333333333334,4.746666666666667,1.8066919499962077,0.5530419383434468
1.667956426817696,2.3597338883396546,1.6079418295450232,5.306666666666667,5.093333333333334,2.2754271020253993,-0.6074706752077033
2.4516394247521944,1.667956426817696,1.946080064002853,5.676666666666667,5.306666666666667,1.6475104958807516,0.8041289288714428
1.5776295997319778,2.4516394247521944,2.190107681262532,6.273333333333333,5.676666666666667,2.3889634932659827,-0.8113338935340049
1.2469099833991137,1.5776295997319778,2.419920505315609,6.52,6.273333333333333,1.4833771828521376,-0.23646719945302386
0.04305429940067995,1.2469099833991137,2.4040017308323947,6.473333333333334,6.52,1.1125328040002633,-1.0694785045995834
-0.15096382802770592,0.04305429940067995,2.400504592458663,5.593333333333334,6.473333333333334,-0.16434865367937568,0.013384825651669763
-1.3063726889850358,-0.15096382802770592,2.3790856797395676,4.326666666666667,5.593333333333334,-0.3963455892527058,-0.91002709973233
-1.7304796834013203,-1.3063726889850358,2.1885322512144256,3.4966666666666666,4.326666666666667,-1.3177059113786382,-0.41277377202268206
-1.5478301217443757,-1.7304796834013203,1.9645670954720806,2.1333333333333333,3.4966666666666666,-1.7810693366670702,0.2332392149226945
-1.5524042287355044,-1.5478301217443757,1.6191258588266422,1.7333333333333334,2.1333333333333333,-1.353015014884128,-0.19938921385137642
-1.7407035942341054,-1.5524042287355044,1.3680799113420683,1.75,1.7333333333333334,-1.2441203186551295,-0.49658327557897586
-2.198352124196745,-1.7407035942341054,1.4540094251135116,1.74,1.75,-1.427942456043671,-0.7704096681530741
-2.253190250269732,-2.198352124196745,1.7192780381606099,1.4433333333333334,1.74,-1.9228123178657237,-0.33037793240400837
-1.957765139387746,-2.253190250269732,1.8932758164861063,1.25,1.4433333333333334,-1.9531296976361279,-0.004635441751618119
-0.8991340270190662,-1.957765139387746,1.8958724392106774,1.2466666666666668,1.25,-1.6369907505349177,0.7378567235158515
-0.3498269521365671,-0.8991340270190662,1.9880381747660714,1.0166666666666666,1.2466666666666668,-0.7181886909402625,0.3683617388036954
-0.4055709989387424,-0.3498269521365671,2.01661704884577,0.9966666666666667,1.0166666666666666,-0.1653798443519196,-0.24019115458682277
-0.2628823518874057,-0.4055709989387424,2.2399322561426516,1.0033333333333332,0.9966666666666667,-0.223388645243786,-0.03949370664361973
0.04015171438531695,-0.2628823518874057,2.6924752830599807,1.01,1.0033333333333332,-0.11900305913426765,0.1591547735195846
0.4061641903795987,0.04015171438531695,2.7542909041557095,1.4333333333333333,1.01,0.2421706719022188,0.16399351847737992
0.8710006320400865,0.4061641903795987,2.919396556381937,1.95,1.4333333333333333,0.5756282237158806,0.29537240832420586
0.7414110598988444,0.8710006320400865,3.0045529922428926,2.47,1.95,0.9829455803744898,-0.2415345204756454
0.9101541884476205,0.7414110598988444,2.918035295268062,2.9433333333333334,2.47,0.8443125053464744,0.06584168310114613
0.8642366974097371,0.9101541884476205,3.193383951284723,3.4599999999999995,2.9433333333333334,0.9784712835994349,-0.11423458618969784
1.616482354282489,0.8642366974097371,3.2394685469278706,3.98,3.4599999999999995,0.9194181596999484,0.6970641945825407
1.3075173930252149,1.616482354282489,3.1492702384293025,4.456666666666667,3.98,1.5908276466017384,-0.2833102535765235
0.9175328045810005,1.3075173930252149,3.301317736268672,4.906666666666667,4.456666666666667,1.2791430753615523,-0.36161027078055175
1.2601615616674167,0.9175328045810005,3.0898193877564317,5.246666666666667,4.906666666666667,0.8976715246998042,0.3624900369676125
1.047552809658292,1.2601615616674167,2.628317732813823,5.246666666666667,5.246666666666667,1.158170980181489,-0.110618170523197
1.1448535909197588,1.047552809658292,2.868650821896157,5.256666666666667,5.246666666666667,0.9511846511931914,0.1936689397265674
