seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate
43,53,-109.1078677933046,0.0,1.9296103651249723,-35.06216373359343,27.630671248756666,0.0
43,54,-106.32102941762517,0.0,2.0264365589532645,-33.47390151774794,26.199056804531455,0.0
43,55,-100.66544214588588,0.0,1.9910048852379987,-30.90055311818975,24.283198759516154,0.0
43,56,-102.19250571794208,0.0,1.81352200748006,-30.170566480148768,23.759125226416746,0.0
43,57,-98.52576836212411,0.0,1.9250125986777675,-28.89445844082545,22.711885481033814,0.0
43,58,-112.2141946764786,0.0,1.8559243256245281,-29.4690157221867,23.22051502693284,0.0
43,59,-105.06994839894378,0.0,1.9449703372119984,-29.017431584826607,22.77172792028071,0.0
43,60,-97.8818679040295,0.0,1.8488690461790611,-27.158918911234693,21.121685719781194,0.0
43,61,-96.48776735376008,0.0,1.981375515866148,-27.487117665866943,21.402837727974305,0.0
43,62,-120.72860530204623,0.0,1.9924590004702623,-28.851020630180404,22.541094931333888,0.0
43,63,-110.69480040844968,0.0,1.910307228916281,-27.49885646343378,21.526185075081454,0.0
43,64,-110.70570933604341,0.0,1.9939737536506073,-28.808696861747453,22.397907136120292,0.0
43,65,-110.71574573890612,0.0,1.9191959559566385,-27.416715932618402,21.166853829144678,0.0
43,66,-120.94250546435607,0.0,1.8768514179573685,-26.240394197811796,20.420364378004788,0.0
43,67,-103.05662235453332,0.0,1.8411687355255708,-25.82141797284143,19.983222253387556,0.0
43,68,-98.27207765725994,0.0,1.81737462568708,-26.245697879008436,20.368691478024793,0.0
43,69,-105.40776275407777,0.0,1.8390713405315182,-27.44282644656946,21.31835446134713,0.0
43,70,-94.50571976065116,0.0,1.8119674719137038,-30.630795474296878,23.86015947331455,0.0
43,71,-92.25096557492162,0.0,1.8232188689689792,-30.462076257202543,23.611406352777312,0.0
43,72,-105.96038099581621,0.0,1.9342834333565406,-30.91249506838886,23.963052901972375,0.0
43,73,-100.64276596143091,0.0,1.9336060250784612,-31.182019611157656,24.157727714087528,0.0
43,74,-103.46116369468453,0.0,1.8976829531275143,-29.23268346743899,22.463425518100095,0.0
43,75,-100.6132451440149,0.0,2.0352148427191423,-29.46729506169817,22.694720907891924,0.0
43,76,-99.23430170565555,0.0,1.8887166273925686,-28.616733449589333,22.1575096575137,0.0
43,77,-97.69923515689733,0.0,1.7914803844014386,-29.5492574740874,22.94356922031498,0.0
43,78,-92.37167182636274,0.0,1.8379748765355544,-32.59057126870966,25.297844111674834,0.0
43,79,-94.41753431030548,0.0,1.8397042430678994,-33.420648519289124,26.167658040478788,0.0
43,80,-78.47144854938726,0.0,1.8510563011805061,-31.986293510644828,25.090727127550114,0.0
43,81,-90.99758270185934,0.0,1.8877246812990052,-32.30081399676097,25.43347714948601,0.0
43,82,-83.60067500243622,0.0,1.7763165584146918,-29.484924647464066,23.129471572239456,0.0
43,83,-85.39035377646682,0.0,1.8044555308515555,-29.794007545477047,23.489428978945696,0.0
43,84,-99.84249462562653,0.0,1.8596709823586934,-28.989380249793403,22.729077388367966,0.0
43,85,-77.7074848278146,0.0,1.8185876842821926,-30.438884768402172,23.717168251695117,0.0
43,86,-95.3871690999433,0.0,1.8495535036963702,-31.914414985059125,24.756141324675543,0.0
43,87,-85.63062265720926,0.0,1.837907273302335,-31.035459083186414,24.149334968406695,0.0
43,88,-91.466115373307,0.0,1.9412101643106325,-31.839751388388887,24.49149474177476,0.0
43,89,-83.54494886209625,0.0,1.7175930753655848,-32.01837044730791,24.921296976391286,0.0
43,90,-92.78610265861886,0.0,1.778859451063454,-30.590880142518916,23.686607305445154,0.0
43,91,-94.32094167827985,0.0,1.8773970889506018,-30.229021538649235,23.288437400873942,0.0
43,92,-98.34984713771645,0.0,1.8950007843122876,-29.911203549586947,22.928489620320377,0.0
43,93,-84.03225402114751,0.0,1.894580381211199,-29.0888693860372,22.46687360863967,0.0
43,94,-80.74154320844507,0.0,1.8324493086056464,-28.537228248784505,21.992426632844616,0.0
43,95,-76.8797330681952,0.0,1.9126044807508151,-27.302234743475776,20.988467777164928,0.0
43,96,-77.9956517112562,0.0,1.8349230987560077,-27.916935908094903,21.61424316149464,0.0
43,97,-86.92285092399563,0.0,1.8392229988639883,-26.787162341233792,20.78091920200214,0.0
43,98,-78.6926702935771,0.0,1.8681136039467674,-25.391388014537952,19.932162345834147,0.0
43,99,-76.07280291686139,0.0,1.7177570645962987,-26.220196435767136,20.520284570131867,0.0
43,100,-76.78046451124546,0.0,1.7556619337592565,-25.134758394797355,19.917231179474452,0.0
43,101,-74.61919049035643,0.0,1.7403895413895043,-24.022263087697798,18.83823264970554,0.0
43,102,-85.58573591794922,0.0,1.857080307952856,-22.876666983181963,18.007274661088466,0.0
43,103,-78.21539109422754,0.0,1.7828686708030546,-22.557504575152524,17.76299566922278,0.0
43,104,-85.3234398507518,0.0,1.8812163265356503,-23.215835180260125,18.464527673337027,0.0
43,105,-85.44593994183738,0.0,1.6930968605047383,-22.43086221988085,17.687153580728538,0.0
43,106,-81.36761363459938,0.0,1.820140172229003,-22.99858430068188,18.08456425985078,0.0
43,107,-84.71534638063055,0.0,1.9088401658514158,-22.97317624657849,18.151190291185653,0.0
43,108,-81.81754460797242,0.0,1.841524715819105,-22.541002017497306,17.74012516820007,0.0
43,109,-77.5015970709432,0.0,1.812209774368057,-22.526656242545638,17.682216938795985,0.0
43,110,-77.40738242809226,0.0,1.7844181838845543,-25.431869531113914,19.794526185859322,0.0
43,111,-90.26374989782884,0.0,1.8174511866086505,-25.122499040630814,19.74033702302962,0.0
43,112,-83.77440441827886,0.0,1.7992361907090526,-25.848868392515232,20.230930286974125,0.0
43,113,-81.87460777986581,0.0,1.8258084866856734,-25.976679461036536,20.342431372986464,0.0
43,114,-80.96810822695595,0.0,1.7682824982848615,-26.140330404007074,20.61636916185723,0.0
43,115,-73.67190008044412,0.0,1.7055292758413998,-25.026543023364898,19.746658988843887,0.0
43,116,-80.4002617215263,0.0,1.7939450461312845,-25.11378767943594,19.66566017014509,0.0
43,117,-78.392695485374,0.0,1.6790965613527078,-25.715404885470452,20.037800940180087,0.0
43,118,-68.16220410457674,0.0,1.7135422132191707,-25.707074239156114,19.830814365265486,0.0
43,119,-73.95146406211288,0.0,1.7941620247966057,-26.377325758813814,20.08265833754603,0.0
